type,category,item_id,item_name,item_description
weapons,Weapons,Weapon_Spear_161,Longue baguette magique,Cette baguette dont semble émaner un étrange pouvoir magique aurait appartenu à un mage qui s'en servait pour éveiller le pouvoir latent des gemmes.
weapons,Weapons,Weapon_Spear_163,Lance de sonium robuste,Cette solide lance était autrefois utilisée par les Soneaus. Attachez-lui un matériau ou artéfact Soneau et son attaque augmentera plus qu'avec d'autres matériaux.
weapons,Weapons,Weapon_Spear_164,Lance de sonium surpuissante,Cette puissante lance était utilisée par les Soneaus. Attachez-lui un matériau ou artéfact Soneau et son attaque augmentera beaucoup plus qu'avec d'autres matériaux.
weapons,Weapons,Weapon_Spear_166,Hallebarde émanatique,La simple vue de cette lance capable de transpercer les âmes insuffle une indicible angoisse. Le corps de son porteur est progressivement rongé par des émanations.
weapons,Weapons,Weapon_Spear_168,Long bâton,La longueur de ce bâton bien droit permet de frapper un ennemi tout en gardant ses distances.
weapons,Weapons,Weapon_Spear_173,Javelot,"Bien que la corrosion ait émoussé la pointe de ce javelot, il est resté parfaitement équilibré et peut être lancé à grande distance."
weapons,Weapons,Weapon_Sword_001,Épée de voyageur,"Cette épée est souvent utilisée à Hyrule pour se défendre contre les animaux sauvages. Peu solide, sa lame n'est pas très utile contre les monstres, malheureusement."
weapons,Weapons,Weapon_Sword_002,Épée de soldat,Les soldats du château d'Hyrule se servent de cette épée au bon tranchant pour affronter les monstres. Elle permet d'effectuer des attaques chargées plus rapidement.
weapons,Weapons,Weapon_Sword_003,Épée de chevalier,"Arme de prédilection des chevaliers du château d'Hyrule, cette épée a la particularité d'augmenter votre puissance d'attaque quand il ne vous reste plus qu'un seul cœur."
weapons,Weapons,Weapon_Sword_019,Os de Bokoblin,"Ce bras squelettique peu ragoûtant bouge encore, même séparé du reste de son corps. Qui aurait envie de garder un truc aussi vieux et fragile dans sa sacoche?"
weapons,Weapons,Weapon_Sword_020,Os de Lézalfos,"Ces os vigoureux que vous avez trouvés sur un Stalézalfos mort peuvent servir d'arme, mais ils restent fragiles. Portés dans le dos, leurs mouvements donnent des frissons..."
weapons,Weapons,Weapon_Sword_021,Épée rouillée,"Cette vieille épée rongée par la rouille a probablement appartenu à un très ancien bretteur de grand renom. Elle peut encore servir, mais se brisera très rapidement."
weapons,Weapons,Weapon_Sword_022,Louche,"Cet ustensile, qui sert aussi bien à servir la soupe qu'à cuisiner, a été taillé dans un bois très solide, ce qui peut faire assez mal quand il est utilisé en tant qu'arme."
weapons,Weapons,Weapon_Sword_024,Épée royale,"Cadeau de la famille royale aux chevaliers s'étant distingués, cette puissante épée permet d'effectuer une contre-attaque puissante après une esquive optimale."
weapons,Weapons,Weapon_Sword_025,Épée des sylvains,"Fabriquée pour les humains par les Korogus, cette épée sert surtout à se défendre, mais attachez-y un élément réagissant à l'impact et il pourra être utilisé à volonté."
weapons,Weapons,Weapon_Sword_027,Épée Zora,Cette fine lame travaillée a été forgée dans un métal spécial qui inflige plus de dégâts quand il est mouillé.
weapons,Weapons,Weapon_Sword_029,Cimeterre Gerudo,Lame très commune dans la région Gerudo. Fixez-y un matériau pour en exploiter le potentiel au maximum au prix d'un faible gain de durabilité de l'arme.
weapons,Weapons,Weapon_Sword_031,Lame rémige,Cette épée Piaf au double tranchant a été allégée pour permettre des mouvements rapides dans les airs. Elle produit de puissantes bourrasques.
weapons,Weapons,Weapon_Sword_041,Petit sabre Sheikah,Cette épée Sheikah à la lame fine et au tranchant unique aurait été forgée selon des technologies antiques. Elle permet de délivrer des attaques-surprises dévastatrices.
weapons,Weapons,Weapon_Sword_043,Torche,"Allumez cette torche pour qu'elle brûle sans s'arrêter, ou tout du moins jusqu'à ce que vous la rangiez dans votre sacoche."
weapons,Weapons,Weapon_Sword_044,Branche d'arbre,"On peut trouver partout des branches d'arbre comme celle-ci. Elle est très agréable à manier, et peut tout à fait servir d'arme une fois équipée."
weapons,Weapons,Weapon_Sword_047,Épée de garde royal,"Fleuron de la technologie Sheikah, cette arme manque de solidité, mais sa puissance d'attaque augmente lorsqu'elle est sur le point de se briser."
weapons,Weapons,Weapon_Sword_051,Boomerang,"Il semblerait que la forme singulière de cette arme conçue par les Korogus, le peuple de la forêt, lui permette de revenir vers son porteur après avoir été lancée."
weapons,Weapons,Weapon_Sword_052,Cimeterre des sept joyaux,"Cette épée d'excellente facture était l'arme favorite de la Prodige Urbosa. Lorsqu'elle la maniait, ses mouvements prenaient alors toute la grâce de la danse."
weapons,Weapons,Weapon_Sword_057,Blanche épée céleste,"Manier l'épée du Héros venu du ciel à la lame d'une blancheur éclatante vous enveloppe d'un sentiment étrange, et vous sentez souffler sur vous un vent céleste."
weapons,Weapons,Weapon_Sword_058,Épée de l'Éveil,Manier cette épée qui appartenait au Héros d'une époque révolue vous enveloppe tout entier d'une étrange nostalgie...
weapons,Weapons,Weapon_Sword_059,Boomerang du vent marin,On dit que le Héros qui voyageait sur les mers affectionnait particulièrement ce boomerang. Il émane de lui un léger parfum iodé.
weapons,Weapons,Weapon_Sword_070,Épée de légende,"Arrachée au dragon blanc, la légendaire lame purificatrice a été restaurée au fil des âges, et sa lame brille à présent d'un pouvoir sacré seul à même de terrasser le roi démon."
weapons,Weapons,Weapon_Sword_070_Broken,Épée de légende corrodée,"La lame purificatrice, épée au pouvoir sacré, a été corrodée suite à une attaque d'émanations dans les sous-sols du château d'Hyrule."
weapons,Weapons,Weapon_Sword_101,Épée de sonium,Cette épée Soneau est composée de sonium. Fixez-y un matériau ou un artéfact Soneau et son attaque augmentera légèrement plus qu'avec d'autres matériaux.
weapons,Weapons,Weapon_Sword_103,Bâton,Cette branche d'arbre a été taillée pour en améliorer la prise en main et l'équilibre. Elle peut être équipée comme une arme.
weapons,Weapons,Weapon_Sword_105,Boomerang,"Bien que détérioré, ce boomerang en bois a gardé sa faculté caractéristique de revenir vers son propriétaire une fois lancé."
weapons,Weapons,Weapon_Sword_106,Épée de voyageur,"Malgré la corrosion qui a rongé la lame de cette épée que portent de nombreux voyageurs, il est encore possible de s'en servir pour trancher des choses."
weapons,Weapons,Weapon_Sword_107,Boomerang lézal,"Cette épée à la lame tordue est appréciée des Lézalfos. Faite en métal, elle ne craint pas le feu et sa forme lui donne la propriété de revenir vers vous une fois lancée."
weapons,Weapons,Weapon_Sword_108,Bâton solide,L'arbre dont la branche a servi à fabriquer ce bâton a bénéficié d'un ensoleillement idéal et a produit un bois robuste conférant à cette arme une grande solidité.
weapons,Weapons,Weapon_Sword_109,Bâton noueux,La branche morte qui a servi à confectionner cette arme a été travaillée jusqu'à obtenir une taille et une épaisseur optimales et bénéficier d'une puissance d'attaque accrue.
weapons,Weapons,Weapon_Sword_112,Épée de soldat,Le faible poids de cette lame utilisée par les gardes du château d'Hyrule la rend très maniable et permet d'effectuer des attaques chargées plus rapidement.
weapons,Weapons,Weapon_Sword_113,Épée de chevalier,"Cette arme de chevalier révèle son pouvoir quand la situation l'exige, sa puissance d'attaque augmentant quand son porteur n'a plus qu'un seul cœur."
weapons,Weapons,Weapon_Sword_114,Petit sabre Sheikah,"Bien que sa courte lame soit corrodée, cette épée typique de l'arsenal Sheikah est plus efficace qu'une épée ordinaire pour effectuer des actions furtives et des attaques-surprises."
weapons,Weapons,Weapon_Sword_124,Épée royale,"Cette arme est offerte aux chevaliers les plus méritants. Forgée par des maîtres artisans, elle permet d'effectuer une contre-attaque puissante après une esquive optimale."
weapons,Weapons,Weapon_Sword_125,Épée des sylvains,"Bien que corrodée, cette épée reste vivante au sens végétal du terme. Attachez-y un élément réagissant à l'impact et il pourra être utilisé à volonté."
weapons,Weapons,Weapon_Sword_127,Épée Zora,"L'élégance de cette arme Zora est encore perceptible malgré la corrosion qui la ronge. Forgée dans un métal spécial, elle inflige plus de dégâts quand elle est mouillée."
weapons,Weapons,Weapon_Sword_129,Cimeterre Gerudo,Cette arme de la région Gerudo est corrodée mais exploite au maximum le potentiel du matériau qu'on y attache faute de gagner beaucoup en durabilité.
weapons,Weapons,Weapon_Sword_131,Lame rémige,"Cette épée à double tranchant fabriquée par les Piafs est corrodée, mais son équilibrage unique lui permet de produire de puissantes bourrasques."
weapons,Weapons,Weapon_Sword_147,Épée de garde royal,"Ce prototype destiné aux chevaliers Hyliens est difficile à manier et manque de solidité, mais sa puissance d'attaque augmente lorsqu'il est sur le point de se briser."
weapons,Weapons,Weapon_Sword_161,Baguette magique,Cette baguette dont s'échappe un mystérieux pouvoir magique aurait appartenu à un mage antique qui s'en servait pour exploiter au maximum le pouvoir latent des gemmes.
weapons,Weapons,Weapon_Sword_163,Épée de sonium robuste,Cette solide épée était autrefois utilisée par les Soneaus. Fixez-y un matériau ou un artéfact Soneau et son attaque augmentera plus qu'avec d'autres matériaux.
weapons,Weapons,Weapon_Sword_164,Épée de sonium surpuissante,Cette puissante épée était autrefois utilisée par les Soneaus. Fixez-y un matériau ou un artéfact Soneau et son attaque augmentera beaucoup plus qu'avec d'autres matériaux.
weapons,Weapons,Weapon_Sword_166,Sabre émanatique,On dit de ce sabre du plus sinistre augure qu'il aspire la vie de quiconque y touche. Le corps de son porteur est progressivement rongé par des émanations.
weapons,Weapons,Weapon_Sword_167,Branche d'arbre,"On peut trouver partout des branches d'arbre comme celle-ci. Elle est très agréable à manier, et peut tout à fait servir d'arme une fois équipée."
weapons,Weapons,Weapon_Sword_168,Bâton,Cette branche d'arbre a été taillée pour en améliorer la prise en main et l'équilibre. Elle peut être équipée comme une arme.
non_player_characters,Character Profiles,Npc_HatenoGate002,Acassa,
non_player_characters,Character Profiles,Npc_HorseBuyer_02,Acoran,
non_player_characters,Character Profiles,Npc_Zora026,Alfine,
non_player_characters,Character Profiles,Npc_HyruleDepthHatago006,Aliza,
non_player_characters,Character Profiles,Npc_SmallOasis007,Allium,
non_player_characters,Character Profiles,Npc_kokiri012,Almus,
