type,category,item_id,item_name,item_description
weapons,Weapons,Weapon_Sword_107,Lizal-boemerang,"Een krom wapen dat wordt gebruikt door de Lizalfos. Het is van metaal, dus het is bestand tegen vuur. Als je het gooit, keert het naar je terug."
weapons,Weapons,Weapon_Sword_108,Sterke houten stok,"Een stok gemaakt van een harde tak. De boom stond op een zonnige plek, waardoor de tak steviger is dan een standaardtak en erg duurzaam is."
weapons,Weapons,Weapon_Sword_109,Extra sterke houten stok,Een stok gemaakt van een gedroogde tak die zo bewerkt is dat hij de beste lengte en dikte heeft om mee te slaan. Heeft een veel grotere aanvalskracht dan een standaardstok.
weapons,Weapons,Weapon_Sword_112,Soldatenzwaard,"Een licht, dun zwaard van metaal, gedragen door de wacht van Kasteel Hyrule. Het geringe gewicht maakt het makkelijk bruikbaar en maakt snellere oplaadaanvallen mogelijk."
weapons,Weapons,Weapon_Sword_113,Ridderzwaard,"Ooit het zwaard van de ridders van Hyrule. De ware kracht toont zich in nijpende situaties, omdat je er krachtige aanvallen mee kunt uitvoeren als je één hartje of minder hebt."
weapons,Weapons,Weapon_Sword_114,Achtvoudige tanto,"Een eensnijdend zwaard van de Sheikahs. Het smalle lemmet, nu geheel aangetast, maakt krachtigere sluipaanvallen mogelijk."
weapons,Weapons,Weapon_Sword_124,Koninklijk zwaard,Een zwaard geschonken door de koninklijke familie aan een ridder na een bijzondere prestatie. Vergroot de kracht van een sprint-aanval wanneer je perfect ontwijkt.
weapons,Weapons,Weapon_Sword_125,Woudzwaard,"Een door de Koroks gemaakt zwaard van levend hout met een aangetast lemmet. Aangehecht plantaardig materiaal dat kan openbarsten, raakt nooit opgebruikt."
weapons,Weapons,Weapon_Sword_127,Zora-zwaard,Een zwaard van de Zora's met een aangetast lemmet. Gemaakt van het favoriete metaal van de Zora's. De aanvalskracht ervan is groter als het nat is.
weapons,Weapons,Weapon_Sword_129,Gerudo-kromzwaard,"Een kromzwaard met een aangetast lemmet uit Gerudo. Het benut de kracht van aangehecht materiaal optimaal, maar wint daardoor weinig aan duurzaamheid."
weapons,Weapons,Weapon_Sword_131,Verenkling,Een tweesnijdend Rito-zwaard met een aangetast lemmet. Een zwaai met de unieke kling veroorzaakt een sterke windvlaag.
