type,category,item_id,item_name,item_description
bows,Bows and Arrows,Weapon_Bow_033,近衛之弓,希卡族因應大災厄而製作的弓。是使用了古代技術的實驗性武器，擁有優異的射擊性能和射速，但也很不耐用。
bows,Bows and Arrows,Weapon_Bow_035,騎士之弓,海拉魯城堡的騎士們使用的弓。沒有特殊之處，很好上手，可以穩定地射擊。因為是金屬製的，所以十分耐用。
bows,Bows and Arrows,Weapon_Bow_036,王族之弓,海拉魯王賜予善於弓術的海拉魯騎士之弓。華麗的設計十分引人注目，但射擊性能也很優秀。
bows,Bows and Arrows,Weapon_Bow_038,木之弓,為了狩獵小型動物而製作的木弓。如果拿來和怪物戰鬥的話有點靠不住。
bows,Bows and Arrows,Weapon_Bow_040,二連弓,依蓋隊中擅長弓術者使用的弓。為了讓自己瞄準的敵人能一擊斃命，設計成一次可以射出兩支箭。
bows,Bows and Arrows,Weapon_Bow_072,黃昏之弓,自古以來於海拉魯王族傳承的弓。據說對抗黃昏怪物的公主曾經使用過，射出的箭以強力及長射程為傲。
bows,Bows and Arrows,Weapon_Bow_101,左納尼烏姆之弓,左納烏族的弓，射擊時會消耗能源。拉弓時會根據蓄力時間增加能源消耗及射出箭矢的飛行距離。
bows,Bows and Arrows,Weapon_Bow_104,魔像之弓,隊長魔像所裝備的弓。雖然構造簡單，卻是以不可燃材質製成，不會像木弓一樣起火燃燒。
bows,Bows and Arrows,Weapon_Bow_105,魔像之強弓,隊長魔像所裝備的硬弓。不只不會因高溫燃燒，本身強度也變得更高，可以施放更強力的箭矢。
bows,Bows and Arrows,Weapon_Bow_106,魔像之剛弓,隊長魔像所裝備的強力弓。保有不會燃燒的特徵，並讓構造變得更加複雜。弓弦非常硬，一般人的力量難以拉開。
bows,Bows and Arrows,Weapon_Bow_107,殘舊的木之弓,做工古老的木製弓。為了狩獵動物所製作而成，因此威力並不大。
bows,Bows and Arrows,Weapon_Bow_166,魔王之弓,魔王愛用的魔弓，會依據持有者的力量使其性能產生變化。心心的最大值越高，攻擊力也會越高。
weapons,Weapons,Weapon_Lsword_001,旅人雙手劍,在各地旅行的冒險者愛用的雙手劍。和怪物戰鬥時，可以活用其重量將敵人的盾牌擊飛。
weapons,Weapons,Weapon_Lsword_002,士兵雙手劍,專為戰鬥改良的雙手劍。減輕重量後使其方便使用，可減少蓄力攻擊需消耗的精力。
weapons,Weapons,Weapon_Lsword_003,騎士雙手劍,即便是守衛海拉魯城堡的騎士，也只有力量足夠強大者才會攜帶這把大劍。心心剩餘1個以下時，可以使出強力的攻擊。
weapons,Weapons,Weapon_Lsword_019,莫力布林之骨,即使只剩手臂也還能動的莫力布林骨頭。又長又粗的骨頭具有足以當成武器的威力，但也非常脆弱，容易壞掉。
weapons,Weapons,Weapon_Lsword_020,生鏽的雙手劍,被長時間棄置而生鏽的大劍。雖然可以當作武器，但十分不耐用，用個幾次之後就會壞掉。
weapons,Weapons,Weapon_Lsword_024,王族雙手劍,賜給海拉魯王族直屬部隊的大劍。揮舞時的威力強大，擁有完美迴避時突擊攻擊的威力增加的特性。
weapons,Weapons,Weapon_Lsword_027,卓拉大劍,卓拉族使用特殊金屬製作的大劍。由於卓拉人偏好用槍，所以沒什麼人使用它，但被水浸濕以後能夠發揮高強攻擊力。
weapons,Weapons,Weapon_Lsword_029,格魯德雙手劍,格魯德族中善於劍術之人所裝備的大劍。在劍尖裝上材料後，雖然劍很容易就會損壞，但能夠使其威力發揮到極致。
weapons,Weapons,Weapon_Lsword_036,劈石劍,用又厚又硬的金屬製成的鼓隆雙手劍。沒有劍刃，所以完全不鋒利，但其硬度和重量相當適合用來採礦。
weapons,Weapons,Weapon_Lsword_038,船槳,漁船上的道具。原本不是武器，但是可以用來防身。使用耐水的木材製成，相當堅固。
weapons,Weapons,Weapon_Lsword_041,戒心長刀,只在希卡族流傳的單刃劍。使用傳統技術細心鍛造而成。只要集中精神一揮，就能夠產生真空刀刃。
weapons,Weapons,Weapon_Lsword_045,農用鋤頭,用來挖土耕田的農具。十分堅固，可以經得起農作。根據使用的方法不同，也可以當成武器。
weapons,Weapons,Weapon_Lsword_047,近衛雙手劍,希卡族集合古代技術精華製成的大劍。雖然不太耐用，但擁有在瀕臨損壞時會發揮巨大攻擊力的特性。
weapons,Weapons,Weapon_Lsword_051,大迴旋鏢,必須用雙手才能揮動的巨大迴旋鏢。改良原本狩獵用的迴旋鏢後作為戰鬥時所用，彎曲的內側有刃，非常難上手。
weapons,Weapons,Weapon_Lsword_054,碎岩巨劍,最硬的大劍，由英傑達爾克爾所攜帶。達爾克爾能夠輕鬆揮舞這把大劍，人類若想要熟練地使用，必須經過一番苦練。
weapons,Weapons,Weapon_Lsword_057,黃昏之大劍,據說是海拉魯王國自遙遠的過去流傳下來的細長大劍。劍身閃耀著神秘的白色光輝。
weapons,Weapons,Weapon_Lsword_059,大鼓隆之劍,據說是鼓隆的名匠為了穿越時空而來的勇者打造的傳統鋼劍。其鋒利足見工匠技藝之精湛。
weapons,Weapons,Weapon_Lsword_060,鬼神大劍,據說是月落世界的勇者擁有，形狀特殊的大劍。據說拿著這把劍的人，戰鬥時會如鬼神般勇猛。
weapons,Weapons,Weapon_Lsword_101,左納尼烏姆之大劍,以左納尼烏姆打造，左納烏族的大劍。擁有附上左納烏裝置或左納烏文明材料後，能比平常微幅增加攻擊力的特性。
weapons,Weapons,Weapon_Lsword_103,粗棒,從大樹上砍落下來的木棒。雖然沒有特別結實，但前端很沉重，揮舞攻擊可以彈飛盾牌。
weapons,Weapons,Weapon_Lsword_106,旅人雙手劍,在各地旅行的冒險者愛用的雙手劍。雖然已經腐朽而不甚鋒利，但能夠將敵人的盾牌擊飛。
weapons,Weapons,Weapon_Lsword_108,結實粗棒,從結實的樹木上砍落下來的堅硬木棒。雖然粗枝形狀長得歪曲，不過耐久度卻意外地很高。
weapons,Weapons,Weapon_Lsword_109,多節粗棒,從樹幹附近的部位切割出來的木棒。乾燥後使其硬度增加，攻擊力很高，高到不像是木製品。
weapons,Weapons,Weapon_Lsword_112,士兵雙手劍,設計輕薄的金屬製雙手劍，供城內士兵使用。由於重量輕巧，反覆揮舞也不易感到疲倦。可減少蓄力攻擊需消耗的精力。
weapons,Weapons,Weapon_Lsword_113,騎士雙手劍,守衛城堡的騎士所配戴的雙手劍。與想要守護重要事物的意念互相共鳴，當心心減少至1個時能使出強力的攻擊。
weapons,Weapons,Weapon_Lsword_114,戒心長刀,劍身已經腐朽的單刃大劍。雖然鋒利度因為腐朽而有所減損，但只要集中精神一揮，就能夠產生真空刀刃。
weapons,Weapons,Weapon_Lsword_124,王族雙手劍,賜予王族直屬部隊的大劍。使用起來較為困難，但針對熟練的使用者進行了調整，在完美迴避時會增加突擊攻擊威力。
weapons,Weapons,Weapon_Lsword_127,卓拉大劍,採用特殊金屬製成，劍身已經腐朽的卓拉族大劍。在沾水狀態下會發揮很高的攻擊力，適合在水邊戰鬥時使用。
weapons,Weapons,Weapon_Lsword_129,格魯德雙手劍,劍身已經腐朽的格魯德族的大劍。為使力量更容易傳導至劍尖，犧牲了劍的耐久度，能將裝在上頭的材料之力發揮至極限。
weapons,Weapons,Weapon_Lsword_136,劈石劍,原本是運用其重量來擊倒敵人的武器。雖然已經腐朽，但可用來擊碎岩石。非常適合用來挖掘。
weapons,Weapons,Weapon_Lsword_147,近衛雙手劍,針對近衛騎士試製的雙手劍。採用了特殊技術鍛造金屬製成，雖然耐久度較低，但在瀕臨損壞時會發揮強大的攻擊力。
weapons,Weapons,Weapon_Lsword_161,魔法大杖,帶有些許神奇力量的法杖。據說古代的魔法師能透過此杖，喚醒沉睡在寶石中的力量。
weapons,Weapons,Weapon_Lsword_163,左納尼烏姆之強大劍,以左納尼烏姆打造，堅固的左納烏族大劍。擁有會和左納烏裝置或左納烏文明材料共鳴，能比平時更有攻擊力的特性。
weapons,Weapons,Weapon_Lsword_164,左納尼烏姆之剛大劍,以左納尼烏姆打造，左納烏族的強力大劍。擁有會和左納烏裝置或左納烏文明材料共鳴，能比平時大幅增加攻擊力的特性。
weapons,Weapons,Weapon_Lsword_166,瘴氣金屬棒,象徵著瘋狂與不祥的金屬棒。其強力的一擊可將對方徹底粉碎殆盡，持有此金屬棒者身體會逐漸被瘴氣侵蝕。
weapons,Weapons,Weapon_Lsword_168,粗棒,從大樹上砍落下來的粗棒。雖然沒有特別結實，但前端很沉重，揮舞攻擊時的威力不容小覷。
weapons,Weapons,Weapon_Lsword_174,大迴旋鏢,腐朽的巨大迴旋鏢。原本是用於狩獵的器具，相當難以上手。擲得好的話會回到使用者身邊。
weapons,Weapons,Weapon_Spear_001,旅人之槍,旅人為了保護自己不受狼等野生動物傷害而隨身攜帶的護身用槍，好握又順手。
weapons,Weapons,Weapon_Spear_002,士兵之槍,城堡裡的士兵所使用的長槍。經過充分鍛鍊的使用者能夠隨意揮舞，能更快使出蓄力攻擊。
weapons,Weapons,Weapon_Spear_003,騎士之槍,為了能熟練使用武器的騎士而製作的槍。槍頭帶有像斧頭般的刀刃為其特徵。心心剩餘1個以下時可以使出強力的攻擊。
weapons,Weapons,Weapon_Spear_021,生鏽的槍,很久以前騎士使用的生鏽的槍。也許是因為長時間受到風吹雨打，槍頭損壞嚴重，很不耐用。
weapons,Weapons,Weapon_Spear_022,農用釘耙,為了有效率地收集乾草而製作的農具。做得十分輕巧，不分男女老幼皆可使用，前端分成四根，相當鋒利。
weapons,Weapons,Weapon_Spear_024,王族之槍,此槍被賜予負責守衛城堡中重要場所的騎士使用。擁有完美迴避時突擊攻擊的威力增加的特性。
weapons,Weapons,Weapon_Spear_025,森民之槍,據說是克洛格族為人類製作的槍。以輕巧堅固的木頭為材料，在劍尖裝上會破裂的果實可重複利用其特性。
weapons,Weapons,Weapon_Spear_027,卓拉之槍,是卓拉族常用的槍。不只是捕魚，也可在抵禦外敵時的戰鬥中使用。被水浸濕以後能夠發揮高強攻擊力。
weapons,Weapons,Weapon_Spear_029,格魯德之槍,格魯德族的士兵廣泛運用的槍。前端利於集中力量，能使材料威力發揮到極致，但會對槍身造成龐大負擔。
weapons,Weapons,Weapon_Spear_030,投槍,特別為了投擲突刺設計的特殊長槍。透過取得槍尖與槍柄間的平衡，能比一般的槍投擲得更遠。
weapons,Weapons,Weapon_Spear_032,斬風羽槍,利特族士兵使用的槍。可以在空中振翅時使用，擁有突刺時產生強風的特性。
weapons,Weapons,Weapon_Spear_036,木拖把,經常被用於清掃地板的清潔工具。因為是工匠手工打造的，所以非常耐用，甚至可以當作武器使用。
weapons,Weapons,Weapon_Spear_038,漁夫的魚叉,主要用來捕獲大型魚類的漁具。擁有銳利的尖端，也可以作為武器使用。若能用其叉住逃跑的魚，就算獨當一面的漁夫了。
weapons,Weapons,Weapon_Spear_047,近衛之槍,希卡族集合古代技術精華製成的槍。雖然不太耐用，但擁有在瀕臨損壞時會發揮巨大攻擊力的特性。
weapons,Weapons,Weapon_Spear_050,光鱗之槍,英傑米法愛用的優雅名槍。米法十分擅長治癒，但據說槍法也是一流的。
weapons,Weapons,Weapon_Spear_101,左納尼烏姆之槍,以左納尼烏姆打造，左納烏族的槍。擁有槍尖附上左納烏裝置或左納烏文明材料後，能比平時微幅增加攻擊力的特性。
weapons,Weapons,Weapon_Spear_103,長棒,從樹枝上切斷下來的長棒。運用其筆直的形狀，可當作突刺用的武器。
weapons,Weapons,Weapon_Spear_106,旅人之槍,旅行者帶在身上護身的普通長槍。槍身腐朽鋒利度也不佳，但大小適中，任誰都能輕鬆揮舞。
weapons,Weapons,Weapon_Spear_108,結實長棒,枝幹彎曲較少，長而結實的木棒。能輕易傳遞突刺的力道。且選用較硬的樹木部位砍下作成，耐久度也很高。
weapons,Weapons,Weapon_Spear_109,多節長棒,將樹枝分岔的前端砍下做成的長棒。切斷處凹凸不平，被擊中會很痛，和普通的木棒相比攻擊力更高。
weapons,Weapons,Weapon_Spear_112,士兵之槍,城堡的士兵所用的減輕重量金屬槍。因其輕巧好上手，能更快使出蓄力攻擊。
weapons,Weapons,Weapon_Spear_113,騎士之槍,為城堡的騎士所打造的槍。基於守護王國與城堡的騎士道精神，當心心減少至1個以下時能使出強力的攻擊。
weapons,Weapons,Weapon_Spear_124,王族之槍,守護城內重要地點的騎士所獲贈的槍。得具備高於水準的技術才能活用自如，在完美迴避時會增加突擊攻擊威力。
weapons,Weapons,Weapon_Spear_125,森民之槍,槍尖已經腐朽的克洛格族的槍。其中滿溢著生命力，在槍尖裝上會破裂的果實可重複利用其特性。
weapons,Weapons,Weapon_Spear_127,卓拉之槍,槍身已經腐朽的卓拉族的槍。使用水性較強的特殊金屬製成，沾水後能發揮很高的攻擊力。
weapons,Weapons,Weapon_Spear_129,格魯德之槍,槍身已經腐朽的格魯德族的槍。前端利於集中力量，能使材料威力發揮到極致，但會對槍身造成龐大負擔。
weapons,Weapons,Weapon_Spear_132,斬風羽槍,槍身已經腐朽的利特族士兵的槍。槍尖具有獨特的形狀，可藉由快速突刺產生巨大的風力。
weapons,Weapons,Weapon_Spear_147,近衛之槍,近衛騎士使用的槍。採用特殊金屬製成的試作品，耐久度較低且運用難度高，但擁有在瀕臨損壞時會發揮巨大攻擊力的特性。
weapons,Weapons,Weapon_Spear_161,魔法長杖,帶有些許魔力的長杖。據說古代的魔法師為了引出寶石之力，會使用此杖作為祭祀器具。
weapons,Weapons,Weapon_Spear_163,左納尼烏姆之強槍,左納烏族所使用的堅固之槍，耐久度優異。擁有附上左納烏裝置或左納烏文明材料後能比平時更有攻擊力的特性。
weapons,Weapons,Weapon_Spear_164,左納尼烏姆之剛槍,以左納尼烏姆打造，左納烏族的強力之槍。擁有會和槍尖左納烏裝置或左納烏文明材料共鳴，能比平時大幅增加攻擊力的特性。
weapons,Weapons,Weapon_Spear_166,瘴氣之槍,散發著恐怖氣息的長槍，光看著就令人不寒而慄。也有傳聞說揮舞此槍便能收割靈魂，持有此槍者身體會逐漸被瘴氣侵蝕。
weapons,Weapons,Weapon_Spear_168,長棒,從樹枝上切斷下來的長棒。運用其筆直的形狀，可當作突刺用的武器。
weapons,Weapons,Weapon_Spear_173,投槍,槍尖已經腐朽的投擲用槍。雖然失去了鋒利度，但適合投擲的重心與平衡性皆完好如初，依然可以擲得很遠。
weapons,Weapons,Weapon_Sword_001,旅人之劍,在海拉魯全域十分普遍的劍，主要用於防範危險的野生動物。雖然十分耐用，但用來對付怪物還是有點靠不住。
weapons,Weapons,Weapon_Sword_002,士兵之劍,過去守衛海拉魯城堡的士兵使用的劍。具有可以和怪物交鋒的鋒利，還能夠讓人更快速地使出蓄力攻擊。
weapons,Weapons,Weapon_Sword_003,騎士之劍,過去海拉魯城堡的騎士們攜帶的配劍。當剩餘的心心減少至1個時可以使出強力的攻擊。
weapons,Weapons,Weapon_Sword_019,波克布林之骨,即使被斬斷也會繼續活動的詭異腕骨，讓人不太想放進自己的袋子裡。因為已經變得又舊又脆弱，所以很快就會壞掉。
weapons,Weapons,Weapon_Sword_020,蜥蜴戰士之骨,死後仍然能繼續活動的骷髏蜥蜴戰士之骨。可以揮舞此骨作為武器使用，但非常脆弱。背在背上時也能感覺到它在動……
weapons,Weapons,Weapon_Sword_021,生鏽的劍,似乎是很久以前著名劍士所使用的單手劍，現在已經生鏽了。雖然還能使用，但是馬上就會壞掉。
weapons,Weapons,Weapon_Sword_022,木湯勺,舀湯或是炒菜時使用的烹飪工具。削取堅硬的木材製作而成，所以被這個打到的話會很痛。
weapons,Weapons,Weapon_Sword_024,王族之劍,海拉魯王族曾將此劍賜予立下傑出功績的騎士。擁有能讓完美迴避時突擊攻擊的威力增加的特性。
weapons,Weapons,Weapon_Sword_025,森民之劍,據說是克洛格族為人類所作的劍。屬於木製品，所以主要用於防身，在劍尖裝上會破裂的果實可重複利用其特性。
weapons,Weapons,Weapon_Sword_027,卓拉之劍,以纖細的劍身與卓拉族特有裝飾為特徵之劍。具有沾水後會發揮出高攻擊力的特性，也被稱為「如卓拉得水之劍」。
weapons,Weapons,Weapon_Sword_029,格魯德匕首,格魯德地區最普及的劍。裝上材料後，能使材料威力發揮到極致，但會對劍身造成龐大負擔。
weapons,Weapons,Weapon_Sword_031,斬風羽劍,利特族使用的雙刃劍。經過特別設計，在空中也能敏捷地完成動作。擁有揮舞時能颳起強風的特性。
weapons,Weapons,Weapon_Sword_041,戒心小刀,希卡族傳統的單刃劍。擁有其他刀劍沒有的細長刀身和鋒利度，特性是比起一般武器，偷襲時的威力更高。
weapons,Weapons,Weapon_Sword_043,火把,一點火就會不斷燃燒的火把。一旦把它收起來，火就會熄滅，使用時需要再點一次火。
weapons,Weapons,Weapon_Sword_044,木枝,路邊隨處可見的樹枝，揮舞起來有著恰到好處的平衡。不太可靠，但可以裝備在身上作為武器使用。
weapons,Weapons,Weapon_Sword_047,近衛之劍,希卡族運用古代技術打造的武器。有耐久度方面的問題，但擁有在瀕臨損壞時會發揮巨大攻擊力的特性。
weapons,Weapons,Weapon_Sword_051,迴旋鏢,原本是森林居民克洛格的武器。形狀獨特，設計製作成即使丟出去，還是會回到自己手中。
weapons,Weapons,Weapon_Sword_052,七寶匕首,首屈一指的名劍，曾為英雄烏爾波扎愛用。據說烏爾波扎揮舞這把劍的模樣，有如華麗的舞蹈一般。
weapons,Weapons,Weapon_Sword_057,天空的白刃劍,據說是來自天空的勇者所持有的劍。特徵是筆直延伸的美麗白刃，握緊此劍就能神奇地感受到天空的微風。
weapons,Weapons,Weapon_Sword_058,初始之劍,據傳是古代勇者所使用的劍。拿在手中就會神奇地湧出一股令人懷念的感覺。
weapons,Weapons,Weapon_Sword_059,海風迴旋鏢,據說是在大海旅行的勇者愛用的迴旋鏢。有股淡淡的海潮氣味。
weapons,Weapons,Weapon_Sword_070,大師之劍,從白龍身上取得，傳說中的驅魔之劍。經過漫長的時光，治癒了受到的重創，並且取得了足以對抗魔王的嶄新力量。
weapons,Weapons,Weapon_Sword_070_Broken,腐朽的大師之劍,寄宿著神聖之力的驅魔之劍。如今在海拉魯城堡的地下受瘴氣影響，劍身已腐朽不堪。
weapons,Weapons,Weapon_Sword_101,左納尼烏姆之劍,以左納尼烏姆為材料打造，左納烏族的劍。擁有附上左納烏裝置或左納烏文明材料後能比平時微幅增加攻擊力的特性。
weapons,Weapons,Weapon_Sword_103,木棒,將樹枝加工成方便手持的木棒，使其在揮舞時形成絕妙的平衡。裝備後可當作武器使用。
weapons,Weapons,Weapon_Sword_105,迴旋鏢,腐朽的木製迴旋鏢。擲出後會回到手裡的便利武器，即使腐朽也沒有改變其特性。
weapons,Weapons,Weapon_Sword_106,旅人之劍,廣泛普及於旅行者間的普通劍。劍身部分已經腐朽，但姑且還可以斬斷東西。
weapons,Weapons,Weapon_Sword_107,蜥蜴迴旋鏢,蜥蜴戰士愛用的彎刀。以金屬打造，在容易起火的地區也能安心使用。特徵是即使投擲出去也會回到自己身邊。
weapons,Weapons,Weapon_Sword_108,結實木棒,由堅硬樹枝加工而成的木棒。樹枝本身似乎充分沐浴過太陽光，比一般的樹枝更為結實，耐久度較高。
weapons,Weapons,Weapon_Sword_109,多節木棒,將曬乾後的樹枝加工成大小適合手握的木棒。用來揮舞時，其長度與粗細程度都無可挑剔。比一般的木棒攻擊力更高。
weapons,Weapons,Weapon_Sword_112,士兵之劍,城堡的士兵所用的減輕重量金屬劍。因其輕巧好上手，能更快使出蓄力攻擊。
weapons,Weapons,Weapon_Sword_113,騎士之劍,守衛海拉魯城堡的騎士所裝備的劍，在面臨危機時能發揮真正的力量，心心剩餘1個以下時可使出強力的攻擊。
weapons,Weapons,Weapon_Sword_114,戒心小刀,劍身已經腐朽的希卡族單刃劍。小巧的劍身適合用於隱密行動，與正面交鋒相比，偷襲時的威力會更高。
weapons,Weapons,Weapon_Sword_124,王族之劍,王家授予立下特別功績之騎士的劍。專為擅長劍術之人所鍛造。擁有在完美迴避時會增加突擊攻擊威力的特性。
weapons,Weapons,Weapon_Sword_125,森民之劍,劍身已經腐朽的克洛格族木劍。劍本身蘊含了生命力，在劍尖裝上會破裂的果實可重複利用其特性。
weapons,Weapons,Weapon_Sword_127,卓拉之劍,劍身已經腐朽的卓拉族的細劍。鍛造此劍的金屬相當契合卓拉族，沾水後會發揮很高的攻擊力。
weapons,Weapons,Weapon_Sword_129,格魯德匕首,刀身已經腐朽的格魯德地區的匕首。前端利於集中力量，能使材料威力發揮到極致，但會對劍身造成龐大負擔。
weapons,Weapons,Weapon_Sword_131,斬風羽劍,劍身已經腐朽的利特族的雙刃劍。劍刃造型獨特，每次揮舞都能颳起巨大的風。
weapons,Weapons,Weapon_Sword_147,近衛之劍,供近衛騎士作為裝備使用而試作的劍。以較不耐用的特殊金屬打造而成，但在瀕臨損壞時會發揮巨大攻擊力。
weapons,Weapons,Weapon_Sword_161,魔法杖,能感受到神奇魔力的短杖。古代的魔法師似乎會利用此杖，將沉睡在寶石中的力量發揮至極限。
weapons,Weapons,Weapon_Sword_163,左納尼烏姆之強劍,以左納尼烏姆打造，堅固的左納烏族劍。擁有劍尖附上左納烏裝置或左納烏文明材料後會與其共鳴，比平時更有攻擊力的特性。
weapons,Weapons,Weapon_Sword_164,左納尼烏姆之剛劍,以左納尼烏姆打造，左納烏族的強力之劍。擁有附上左納烏裝置或左納烏文明材料後，能比平時大幅增加攻擊力的特性。
weapons,Weapons,Weapon_Sword_166,瘴氣之劍,散發出不祥氣息的細劍，據說會斬斷所有觸碰到的生命。持有此劍者身體會逐漸被瘴氣侵蝕。
weapons,Weapons,Weapon_Sword_167,木枝,路邊隨處可見的樹枝，揮舞起來有著恰到好處的平衡。不太可靠，但可以裝備在身上作為武器使用。
weapons,Weapons,Weapon_Sword_168,木棒,將樹枝加工成方便手持的木棒，使其在揮舞時形成絕妙的平衡。裝備後可當作武器使用。
non_player_characters,Character Profiles,Npc_Hunters_Lost,一葉,
non_player_characters,Character Profiles,Npc_SouthernVillageGambler,丁半,
non_player_characters,Character Profiles,Npc_oasis037,三葉,
non_player_characters,Character Profiles,Npc_HighMountain001,丘栗,
non_player_characters,Character Profiles,Npc_HighMountain040,久戈,
non_player_characters,Character Profiles,Npc_OasisMilk_A,亞伊多拉,
non_player_characters,Character Profiles,Npc_SouthernVillage004,亞梅司,
non_player_characters,Character Profiles,Npc_FirstColony004,代伊,
non_player_characters,Character Profiles,Npc_BaseCamp_Zora003,伊塔,
non_player_characters,Character Profiles,Npc_Zora_Attendant002,伊姆,
non_player_characters,Character Profiles,Npc_Attacked_004,伊姆塔,
non_player_characters,Character Profiles,Npc_NorthHatelHatago001,伊瑣,
non_player_characters,Character Profiles,Npc_Goron033,伊福爾,
non_player_characters,Character Profiles,Npc_HyruleDepthHatago006,伊雷扎,
non_player_characters,Character Profiles,Npc_Goron_Cafe002,伊頓,
non_player_characters,Character Profiles,Npc_GerudoGate_Soldier001,伊魯聶,
non_player_characters,Character Profiles,Npc_Road_001,伍德,
non_player_characters,Character Profiles,Npc_OldKorok,伯庫林,
non_player_characters,Character Profiles,Npc_Goron016,伯洛杭,
non_player_characters,Character Profiles,Npc_OasisHylia_002,伯騰薩,
non_player_characters,Character Profiles,Npc_Attacked_003,伽諾雷,
non_player_characters,Character Profiles,Npc_Attacked_007,佐拉姆,
non_player_characters,Character Profiles,Npc_Road_006,佐羅納,
non_player_characters,Character Profiles,Npc_Orchestra_M_H,余福爾,
non_player_characters,Character Profiles,Npc_SouthernVillage015,佩蒂,
non_player_characters,Character Profiles,Npc_oasis005,依格雷塔,
non_player_characters,Character Profiles,Npc_Assassin_Middle_001,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Middle_002,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Middle_003,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Middle_004,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Middle_Azito001,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Middle_Azito002,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Middle_Azito003,依蓋隊 幹部,
non_player_characters,Character Profiles,Npc_Assassin_Junior,依蓋隊 成員,
non_player_characters,Character Profiles,Npc_Assassin_Junior_001,依蓋隊 成員,
non_player_characters,Character Profiles,Npc_Assassin_Junior_002,依蓋隊 成員,
non_player_characters,Character Profiles,Npc_Assassin_Junior_003,依蓋隊 成員,
non_player_characters,Character Profiles,Npc_Assassin_Junior_Azito001,依蓋隊 成員,
non_player_characters,Character Profiles,Npc_Assassin_Junior_Azito002,依蓋隊 成員,
non_player_characters,Character Profiles,Npc_Assassin_Junior_Azito003,依蓋隊 成員,
