type,category,item_id,item_name,item_description
weapons,Weapons,Weapon_Lsword_024,Spadone reale,Lo spadone a due mani usato dalle guardie della famiglia reale di Hyrule. Ha un colpo poderoso e ti permette di eseguire potenti contrattacchi a ogni schivata perfetta.
weapons,Weapons,Weapon_Lsword_027,Spadone Zora,"Spadone realizzato dagli Zora in metallo speciale. Non molto usato dagli Zora stessi, che preferiscono le lance, se si bagna esegue attacchi più potenti."
weapons,Weapons,Weapon_Lsword_029,Spadone Gerudo,"Solo le Gerudo più esperte sono in grado di maneggiare quest'arma. Applicale un oggetto per potenziare quest'ultimo al massimo, ma senza aumentare molto la durabilità dell'arma."
weapons,Weapons,Weapon_Lsword_036,Battirocce,"Uno spadone Goron a due mani forgiato in metallo pesante. Non ha nessun lato tagliente, ma il suo peso e la sua durezza lo rendono ideale per distruggere le rocce."
weapons,Weapons,Weapon_Lsword_038,Remo,"In dotazione sulle barche, non è pensato per fungere da arma, ma è molto resistente, fatto di legno pesante e a prova d'acqua, quindi si può usare anche per difesa personale."
weapons,Weapons,Weapon_Lsword_041,Katana della prontezza,"Quest'arma è gelosamente tramandata dagli Sheikah. Ha una lama affilatissima e, quando è brandita da mani esperte, crea un'intensa onda d'aria."
weapons,Weapons,Weapon_Lsword_045,Zappa,"Una comune zappa, usata per la cura di campi e giardini. È piuttosto robusta e può essere quindi utilizzata anche come arma."
weapons,Weapons,Weapon_Lsword_047,Spadone da guardia reale,"Una spada realizzata dagli Sheikah con il meglio della tecnologia ancestrale. È poco duratura, ma è molto più potente quando è sul punto di rompersi."
weapons,Weapons,Weapon_Lsword_051,Gran boomerang,"Un boomerang così grande da dover essere lanciato a due mani. In origine serviva per la caccia, ma è stato trasformato in un'arma. Le lame interne lo rendono difficile da usare."
weapons,Weapons,Weapon_Lsword_054,Fendimacigni,"Lo spadone più massiccio, un tempo usato dal campione Daruk, che era capace di maneggiarlo con destrezza... cosa che sarebbe molto difficile per un non Goron."
weapons,Weapons,Weapon_Lsword_057,Spadone del crepuscolo,Si narra che questo spadone sia stato donato al regno di Hyrule in tempi remotissimi. La sua lama risplende di una lucentezza quasi sacra.
weapons,Weapons,Weapon_Lsword_059,Spada di Grande Goron,Una spada leggendaria che si narra fu creata da un maestro armaiolo Goron per un eroe che viaggiava nel tempo. Ha una lama incredibilmente tagliente.
weapons,Weapons,Weapon_Lsword_060,Spadone della furia divina,"Si ritiene che quest'arma insolita sia stata usata da un eroe in un mondo dove la luna minacciava di cadere dal cielo. In battaglia conferisce una forza selvaggia, quasi divina."
weapons,Weapons,Weapon_Lsword_101,Spadone di zonanio,"Uno spadone in zonanio. Combinato con un congegno Zonau o un materiale Zonau, la sua potenza aumenta leggermente più del solito."
weapons,Weapons,Weapon_Lsword_103,Granclava,"Una clava ricavata dal tronco di un albero. Non è molto resistente, ma grazie al suo peso è in grado di spazzare via ogni scudo."
weapons,Weapons,Weapon_Lsword_106,Spadone da viandante,"Uno spadone a due mani un tempo molto apprezzato dagli avventurieri. Logorato dal tempo e poco affilato, è ancora in grado di spazzare via gli scudi dalle mani nemiche."
weapons,Weapons,Weapon_Lsword_108,Granclava massiccia,"Una granclava ricavata dal legno duro di un grosso albero. Nonostante l'aspetto grezzo, è un'arma decisamente duratura."
weapons,Weapons,Weapon_Lsword_109,Granclava nodosa,"Una granclava ricavata dal tronco di un albero. Il legno è stato fatto essiccare per aumentarne la durezza. È estremamente potente, nonostante sia fatta di legno."
weapons,Weapons,Weapon_Lsword_112,Spadone da soldato,Lo spadone di metallo brandito dalle guardie reali. La sua leggerezza consente un uso agile per lunghi assalti e ti fa consumare meno vigore quando esegui colpi caricati.
weapons,Weapons,Weapon_Lsword_113,Spadone da cavaliere,"Un tempo usato dai cavalieri di Hyrule, è progettato per proteggere le cose più preziose. Ti permette di eseguire attacchi più potenti quando ti resta un solo cuore."
weapons,Weapons,Weapon_Lsword_114,Katana della prontezza,Una katana a filo singolo ormai incapace di tagliare. È comunque in grado di creare un'onda d'aria se brandita da mani esperte.
weapons,Weapons,Weapon_Lsword_124,Spadone reale,"Lo spadone brandito dalle guardie della famiglia reale. Se brandito da mani esperte, permette di eseguire potenti contrattacchi a ogni schivata perfetta."
weapons,Weapons,Weapon_Lsword_127,Spadone Zora,Uno spadone Zora con la lama tutta corrosa. Ottimo per battaglie in zone acquatiche grazie al metallo che consente attacchi più potenti quando si bagna.
weapons,Weapons,Weapon_Lsword_129,Spadone Gerudo,"Una spada Gerudo con la lama corrosa, ma ancora devastante. Porta fino al massimo la potenza dell'oggetto collegato, ma non aumenta molto la durabilità dell'arma."
weapons,Weapons,Weapon_Lsword_136,Battirocce,"Un'arma solitamente usata per mettere al tappeto i nemici con il suo peso. È un po' malandata, ma è ancora in grado di distruggere le rocce."
weapons,Weapons,Weapon_Lsword_147,Spadone da guardia reale,"Un prototipo dello spadone in dotazione alle guardie reali. È realizzato con metallo forgiato con tecniche speciali. È fragile, ma molto più potente quando sta per rompersi."
weapons,Weapons,Weapon_Lsword_161,Grande scettro magico,Un grande scettro in cui alberga un potere magico misterioso. Si dice che anticamente sia stato usato da un mago per risvegliare il potere nascosto nelle gemme.
weapons,Weapons,Weapon_Lsword_163,Spadone di zonanio robusto,Uno spadone in zonanio. La sua potenza d'attacco aumenta più del solito se combinato con un congegno Zonau o un materiale Zonau.
weapons,Weapons,Weapon_Lsword_164,Spadone di zonanio massiccio,"Uno spadone in zonanio. Combinato con un congegno Zonau o un materiale Zonau, la sua potenza aumenta notevolmente più del solito."
weapons,Weapons,Weapon_Lsword_166,Mazza miasmatica,Una mazza di metallo imbevuta di follia e simbolo di distruzione. Può frantumare ogni oggetto. L'energia di chi la brandisce viene gradualmente prosciugata dal miasma.
weapons,Weapons,Weapon_Lsword_168,Granclava,"Una grossa clava ricavata dal tronco di un albero. Non è molto resistente, ma grazie al suo peso è in grado di colpire con una discreta potenza."
weapons,Weapons,Weapon_Lsword_174,Gran boomerang,"Un grosso boomerang logoro e corroso. Inizialmente progettato per la caccia, è molto difficile da maneggiare, ma se lo lanci con abilità, tornerà di certo tra le tue mani."
weapons,Weapons,Weapon_Spear_001,Lancia da viandante,Una lancia usata soprattutto dai viandanti per tenere lontani lupi e altre bestie feroci. È maneggevole e facile da usare.
weapons,Weapons,Weapon_Spear_002,Lancia da soldato,"Una lancia un tempo usata dalle guardie del castello di Hyrule. È facile da usare, ma difficile da padroneggiare appieno. Permette di eseguire colpi caricati più velocemente."
weapons,Weapons,Weapon_Spear_003,Alabarda da cavaliere,Una lancia adatta a cavalieri esperti nel maneggiare le armi. Sulla punta ha una lama come quella di un'ascia e infligge attacchi più potenti quando ti resta solo un cuore o meno.
weapons,Weapons,Weapon_Spear_021,Alabarda arrugginita,"Un'arma arrugginita che pare sia stata usata da cavalieri in passato. A causa della lunga esposizione alle intemperie, ha la lama rovinata e una resistenza molto bassa."
weapons,Weapons,Weapon_Spear_022,Forcone,"Un attrezzo agricolo usato per raccogliere il fieno. È leggero, quindi chiunque lo può usare. Le quattro punte sono piuttosto aguzze."
weapons,Weapons,Weapon_Spear_024,Alabarda reale,Una lancia in dotazione ai cavalieri a difesa di luoghi importanti all'interno del castello di Hyrule. Ti permette di eseguire potenti contrattacchi a ogni schivata perfetta.
weapons,Weapons,Weapon_Spear_025,Lancia silvana,"Una lancia fabbricata dai Korogu per gli Hylia. È realizzata con un legno leggero, ma resistente. I materiali esplosivi attaccati alla sua punta possono essere utilizzati più volte."
weapons,Weapons,Weapon_Spear_027,Lancia Zora,Questa lancia di metallo speciale è molto popolare tra gli Zora. È usata sia per pescare che come arma di difesa. Quando si bagna esegue attacchi più potenti.
weapons,Weapons,Weapon_Spear_029,Tridente Gerudo,"Un'arma molto diffusa tra le guerriere Gerudo. Applica un oggetto alla sua punta per portare al massimo la potenza di attacco dell'oggetto, ma senza aumentare molto la durabilità."
weapons,Weapons,Weapon_Spear_030,Giavellotto,"Una lancia specificamente progettata per essere scagliata e trafiggere i bersagli. Dato il buon equilibrio tra punta e fusto, ha una gittata più grande delle lance comuni."
weapons,Weapons,Weapon_Spear_032,Lancia piume in volo,"Una lancia usata dai guerrieri Rito. È leggera, ma resistente e può essere utilizzata facilmente in volo. A ogni affondo genera una potente folata di vento."
weapons,Weapons,Weapon_Spear_036,Scopettone,"Un attrezzo per pulire, di solito usato per spazzare i pavimenti. Realizzato da un artigiano, ha una struttura piuttosto solida e può essere usato come una sorta di arma."
weapons,Weapons,Weapon_Spear_038,Arpione,"Un attrezzo da pesca usato di solito per catturare grossi pesci. Ha una punta affilata e può essere usato come arma. Se funziona con i pesci, può andare anche per i mostri..."
weapons,Weapons,Weapon_Spear_047,Alabarda da guardia reale,"Realizzata con le tecnologie ancestrali Sheikah, questa lancia ha scarsa durabilità, ma quando è sul punto di rompersi aumenta di molto la propria potenza di attacco."
weapons,Weapons,Weapon_Spear_050,Tridente scagliadiluce,"Arma dall'eleganza senza pari, appartenuta alla campionessa Mipha. Nonostante fosse specializzata in poteri curativi, si dice che Mipha fosse molto abile anche con le lance."
weapons,Weapons,Weapon_Spear_101,Lancia di zonanio,"Un'arma interamente in zonanio. Collegando un congegno Zonau o un materiale Zonau alla sua punta, la potenza d'attacco aumenta leggermente più del solito."
weapons,Weapons,Weapon_Spear_103,Bastone,Un lungo bastone ricavato dal ramo di un albero. La sua forma allungata lo rende ideale per attacchi ad ampia portata.
weapons,Weapons,Weapon_Spear_106,Lancia da viandante,"Una lancia semplice usata come arma di difesa dai viandanti. È piuttosto malandata e poco affilata, ma la sua forma la rende facilmente utilizzabile da chiunque."
weapons,Weapons,Weapon_Spear_108,Bastone massiccio,Un lungo bastone molto appuntito ricavato da un ramo poco nodoso. È molto resistente grazie al legno particolarmente duro che è stato usato per realizzarlo.
weapons,Weapons,Weapon_Spear_109,Bastone nodoso,Un lungo bastone a cui sono state tagliate le estremità dei rami laterali. Ha un'elevata potenza d'attacco e le sue estremità nodose fanno davvero molto male!
weapons,Weapons,Weapon_Spear_112,Lancia da soldato,"Una lancia in metallo leggero usata dalle guardie reali. Ti permette di eseguire colpi caricati più velocemente, grazie alla sua leggerezza e maneggevolezza."
weapons,Weapons,Weapon_Spear_113,Alabarda da cavaliere,"Alabarda creata per i cavalieri di Hyrule. Grazie allo spirito cavalleresco di cui è intrisa, puoi sferrare attacchi più potenti quando ti resta un solo cuore o meno."
weapons,Weapons,Weapon_Spear_124,Alabarda reale,"Un'arma in dotazione ai cavalieri a difesa di luoghi importanti all'interno del castello di Hyrule. Non è facile da usare, ma potenzia i contrattacchi a ogni schivata perfetta."
weapons,Weapons,Weapon_Spear_125,Lancia silvana,"Una lancia fabbricata dai Korogu, con la punta corrosa. È ancora piena di vitalità. Il materiale esplosivo attaccato alla sua punta può essere utilizzato più volte."
weapons,Weapons,Weapon_Spear_127,Lancia Zora,Una lancia Zora dalla punta corrosa. Il metallo di cui è composta è resistente all'acqua. Sferra potenti attacchi quando è bagnata.
weapons,Weapons,Weapon_Spear_129,Tridente Gerudo,Arma Gerudo dalla lama corrosa. È realizzata per concentrare la forza sulle punte. Porta al massimo la potenza dell'oggetto collegato ma aumenta poco la durabilità dell'arma.
weapons,Weapons,Weapon_Spear_132,Lancia piume in volo,"Una lancia usata dai guerrieri Rito. Ora ha la punta corrosa, ma è l'ideale negli scontri rapidi in volo. I suoi affondi generano forti raffiche di vento."
weapons,Weapons,Weapon_Spear_147,Alabarda da guardia reale,"Prototipo di lancia usato dai cavalieri. È fatta di un metallo speciale. Ha scarsa durabilità ed è difficile da maneggiare, ma i suoi attacchi sono più potenti quando sta per rompersi."
weapons,Weapons,Weapon_Spear_161,Scettro magico supremo,Un lungo scettro in cui alberga un debole potere magico. Si dice che anticamente sia stato usato da un mago per risvegliare il potere nascosto nelle gemme.
weapons,Weapons,Weapon_Spear_163,Lancia di zonanio rinforzata,"Un'arma Zonau resistente e molto affidabile. Collegando congegni Zonau o materiali Zonau alla punta, aumenta la potenza di attacco più del solito."
weapons,Weapons,Weapon_Spear_164,Lancia di zonanio massiccia,Una potente lancia in zonanio. Collega un congegno Zonau o un materiale Zonau alla sua punta per aumentare notevolmente più del solito la sua potenza di attacco.
weapons,Weapons,Weapon_Spear_166,Lancia miasmatica,Una lancia dall'aura nefasta che infonde terrore alla vista. È in grado di recidere anime con un solo colpo. L'energia di chi la utilizza viene gradualmente prosciugata dal miasma.
weapons,Weapons,Weapon_Spear_168,Bastone,Un lungo bastone ricavato dal ramo di un albero. La sua forma allungata lo rende ideale per attacchi ad ampia portata.
weapons,Weapons,Weapon_Spear_173,Giavellotto,"Una lancia con la punta corrosa. Nonostante la scarsa affilatura, ha mantenuto un equilibrio eccellente, che permette lanci precisi e letali."
weapons,Weapons,Weapon_Sword_001,Spada da viandante,"Una spada molto comune a Hyrule, usata soprattutto contro le bestie feroci. È robusta e non si rompe facilmente, ma contro i mostri è poco affidabile."
weapons,Weapons,Weapon_Sword_002,Spada da soldato,Una spada usata un tempo dai soldati che difendevano il castello di Hyrule. La sua lama affilata non teme i mostri e ti permette di eseguire più velocemente i colpi caricati.
weapons,Weapons,Weapon_Sword_003,Spada da cavaliere,L'arma un tempo usata dai cavalieri di Hyrule. La sua potenza di attacco aumenta quando ti resta un solo cuore.
weapons,Weapons,Weapon_Sword_019,Braccio di stalboblin,"Un inquietante braccio ossuto che continua a muoversi anche dopo essersi staccato dal corpo. Nessuno desidera averlo nella propria borsa, anche perché si rompe facilmente."
weapons,Weapons,Weapon_Sword_020,Braccio di stallizalfos,"Il braccio, ancora ""vivo"", di uno stallizalfos distrutto. Può essere brandito come arma, ma è molto fragile. Quando lo si mette sulle spalle, i suoi movimenti fanno innervosire."
weapons,Weapons,Weapon_Sword_021,Spada arrugginita,"Una spada arrugginita appartenuta tanto tempo fa a un valoroso spadaccino. Si può ancora usare, ma si rompe subito."
weapons,Weapons,Weapon_Sword_022,Mestolo di legno,"Un utensile da cucina che serve a mescolare e a servire le zuppe. È di un legno durissimo, il che lo rende anche piuttosto temibile."
weapons,Weapons,Weapon_Sword_024,Spada reale,Arma conferita dalla famiglia reale di Hyrule a quei cavalieri che si sono distinti per le loro gesta eroiche. Aumenta la potenza del contrattacco a ogni schivata perfetta.
weapons,Weapons,Weapon_Sword_025,Spada silvana,"Un'arma creata dai Korogu per i loro amici Hylia. Non è l'ideale per attacchi a testa bassa, ma il materiale esplosivo attaccato alla sua punta può essere utilizzato più volte."
weapons,Weapons,Weapon_Sword_027,Spada Zora,Una spada unica dalla lama sottile con decorazioni Zora. Lancia potenti attacchi quando è bagnata. L'acqua è il suo elemento.
weapons,Weapons,Weapon_Sword_029,Scimitarra Gerudo,La spada usata più comunemente nelle Terre Gerudo. Applicale un oggetto per portare al massimo la potenza di attacco di quest'ultimo senza aumentare molto la durabilità dell'arma.
weapons,Weapons,Weapon_Sword_031,Spada piume in volo,"Una spada a doppio filo usata dai Rito, ideale per attaccare in volo. A ogni fendente genera una raffica di vento."
weapons,Weapons,Weapon_Sword_041,Kogatana della prontezza,Spada a una mano tipica degli Sheikah. La lama è così sottile e affilata da non avere eguali. Ti permette di eseguire attacchi a sorpresa più potenti.
weapons,Weapons,Weapon_Sword_043,Torcia,"Una volta accesa, questa torcia continua a bruciare finché non la si ripone... dopo di che tocca riaccenderla."
weapons,Weapons,Weapon_Sword_044,Ramo,"È un comunissimo ramo d'albero, ma è sorprendentemente efficace. Non infligge grossi danni, ma all'occorrenza può tornare utile."
weapons,Weapons,Weapon_Sword_047,Spada da guardia reale,"Arma creata con la tecnologia ancestrale Sheikah. Ha una scarsa durabilità, ma quando è sul punto di rompersi i suoi attacchi sono più potenti."
weapons,Weapons,Weapon_Sword_051,Boomerang,Un'arma tradizionale del popolo arboricolo dei Korogu. La forma peculiare lo fa tornare verso chi lo ha lanciato.
weapons,Weapons,Weapon_Sword_052,Scimitarra dei tesori,La celebre arma della campionessa Urbosa. La usava in combattimento con tanta grazia da sembrare coinvolta in una magnifica danza.
weapons,Weapons,Weapon_Sword_057,Spada eburnea celeste,Si narra che questa spada appartenesse a un eroe venuto dal cielo. La sua lama bianca emana una strana brezza celestiale.
weapons,Weapons,Weapon_Sword_058,Spada delle origini,La spada usata dall'eroe di un tempo che fu. Chi la brandisce prova una misteriosa sensazione di nostalgia.
weapons,Weapons,Weapon_Sword_059,Boomerang della brezza,"Secondo la leggenda, questo boomerang fu usato dall'eroe che solcò i mari. In effetti ha un lieve odore salmastro."
weapons,Weapons,Weapon_Sword_070,Spada suprema,"La leggendaria spada che esorcizza il male, custodita dal drago eburneo. Nella sua lama splendente, ora guarita, alberga un potere sacro in grado di fronteggiare il re dei demoni."
weapons,Weapons,Weapon_Sword_070_Broken,Spada suprema corrosa,La spada che esorcizza il male. La sua lama imbevuta di potere sacro è ora stata corrosa dal miasma che ha contaminato i sotterranei del castello di Hyrule.
weapons,Weapons,Weapon_Sword_101,Spada di zonanio,"Una spada fatta di zonanio. Collegando alla sua punta un congegno Zonau o un materiale Zonau, la sua potenza di attacco aumenta leggermente più del solito."
weapons,Weapons,Weapon_Sword_103,Clava di legno,Un'arma ricavata da un ramo rimodellato per un'impugnatura più agile e un migliore equilibrio.
weapons,Weapons,Weapon_Sword_105,Boomerang,"Un boomerang tutto corroso, ma ancora funzionante. Torna indietro quando lo lanci."
weapons,Weapons,Weapon_Sword_106,Spada da viandante,"Una spada standard molto diffusa tra i viandanti. La lama è un po' corrosa, ma in combattimento dice ancora la sua."
weapons,Weapons,Weapon_Sword_107,Lizaloomerang,"Una spada ricurva molto amata dai lizalfos. Il metallo con cui è forgiata la rende adatta a essere usata in prossimità del fuoco. Se la lanci, torna indietro."
weapons,Weapons,Weapon_Sword_108,Clava di legno resistente,Una clava ricavata dal ramo di un albero dal legno robusto. È più resistente della clava standard ed è estremamente duratura.
weapons,Weapons,Weapon_Sword_109,Clava di legno nodosa,"Ricavata da legno essiccato modellato per ottenere dimensioni e consistenza notevoli, ha una potenza d'attacco superiore a quella della clava standard."
weapons,Weapons,Weapon_Sword_112,Spada da soldato,"Una spada in metallo leggero usata dalle guardie reali. Ti permette di eseguire colpi caricati più velocemente, grazie alla sua leggerezza e maneggevolezza."
weapons,Weapons,Weapon_Sword_113,Spada da cavaliere,Un tempo usata dai cavalieri che presidiavano il castello di Hyrule. I suoi attacchi sono più potenti quando ti resta un solo cuore o meno.
weapons,Weapons,Weapon_Sword_114,Kogatana della prontezza,"Una spada Sheikah dalla lama sottile, ora corrosa. Utile nelle operazioni furtive, sferra attacchi a sorpresa più potenti delle altre spade."
weapons,Weapons,Weapon_Sword_124,Spada reale,"Una spada conferita dalla famiglia reale ai cavalieri che si distinguono per le loro gesta. Per spadaccini provetti, potenzia il contrattacco a ogni schivata perfetta."
weapons,Weapons,Weapon_Sword_125,Spada silvana,Spada di legno dei Korogu dalla lama corrosa. Ha una vita propria e il materiale esplosivo attaccato alla sua punta può essere utilizzato più volte.
weapons,Weapons,Weapon_Sword_127,Spada Zora,"Arma degli Zora, dalla lama corrosa. Il metallo di cui è fatta permette di sferrare attacchi potenti quando è bagnata."
weapons,Weapons,Weapon_Sword_129,Scimitarra Gerudo,"Scimitarra delle Terre Gerudo, dalla lama corrosa. Sprigiona una grande forza e porta al massimo la potenza dell'oggetto collegato, ma aumenta poco la durabilità dell'arma."
weapons,Weapons,Weapon_Sword_131,Spada piume in volo,"Una spada a doppio filo usata dai Rito. Ha la lama corrosa, ma a ogni fendente genera forti raffiche di vento."
weapons,Weapons,Weapon_Sword_147,Spada da guardia reale,"Una spada creata come prototipo per i cavalieri. Lo speciale metallo con cui è realizzata la rende fragile, ma anche più potente quando è sul punto di rompersi."
weapons,Weapons,Weapon_Sword_161,Scettro magico,"Uno scettro di piccole dimensioni, che sprigiona un incredibile potere magico. Si dice che venne usato da un mago per sfruttare al massimo il potere nascosto delle gemme."
weapons,Weapons,Weapon_Sword_163,Spada di zonanio rinforzata,Spada interamente in zonanio. Collega un congegno Zonau o un materiale Zonau alla sua punta per aumentare la sua potenza di attacco più del solito.
weapons,Weapons,Weapon_Sword_164,Spada di zonanio massiccia,"Spada molto potente, interamente in zonanio. Collega un congegno Zonau o un materiale Zonau per aumentare notevolmente più del solito la potenza d'attacco."
weapons,Weapons,Weapon_Sword_166,Spada miasmatica,Spada slanciata dall'aura nefasta. Si dice che uccida chiunque abbia la sfortuna di toccarla. L'energia di chi la brandisce viene gradualmente prosciugata dal miasma.
weapons,Weapons,Weapon_Sword_167,Ramo,"È un comunissimo ramo d'albero, ma è sorprendentemente efficace. Non infligge grossi danni, ma all'occorrenza può tornare utile."
weapons,Weapons,Weapon_Sword_168,Clava di legno,Un'arma ricavata da un ramo rimodellato per un'impugnatura più agile e un migliore equilibrio.
non_player_characters,Character Profiles,Npc_FutagoRoad_AncientAssistant,Agnux,
non_player_characters,Character Profiles,Npc_oasis001,Aisha,
