type,category,item_id,item_name,item_description
weapons,Weapons,Weapon_Lsword_051,Giant Boomerang,"This massive boomerang requires two hands. Originally used for hunting, it was modified for use as a weapon. The blades on the inner curves make it a bit tricky to wield."
weapons,Weapons,Weapon_Lsword_054,Boulder Breaker,"This two-handed weapon was once wielded by the Goron Champion Daruk. Daruk made swinging it around look easy, but a Hylian would need an immense amount of strength."
weapons,Weapons,Weapon_Lsword_057,Dusk Claymore,A slender claymore thought to have been handed down to the kingdom of Hyrule ages ago. The blade shines with a holy luster.
weapons,Weapons,Weapon_Lsword_059,Biggoron's Sword,A legendary greatsword forged by a Goron craftsman for a hero who traveled through time. The exceptionally sharp cutting edge is a testament to the craftsman's mastery.
weapons,Weapons,Weapon_Lsword_060,Fierce Deity Sword,A peculiar greatsword allegedly used by a hero from a world in which the moon threatened to fall. It slashes wildly in battle as if possessed by a Fierce Deity.
weapons,Weapons,Weapon_Lsword_101,Zonaite Longsword,A large sword used by the Zonai and made of zonaite. It resonates with attached Zonai devices to slightly increase its attack power.
weapons,Weapons,Weapon_Lsword_103,Thick Stick,"A stick cut off from a large tree. It isn't very sturdy, but its heavier end can swat a shield away."
weapons,Weapons,Weapon_Lsword_106,Traveler's Claymore,"A basic two-handed sword once wielded by aspiring adventurers. It's decayed and no longer cuts well, but it can still knock a shield right out of enemies' hands."
weapons,Weapons,Weapon_Lsword_108,Sturdy Thick Stick,"A solid stick cut from the crooked branch of a tough tree. It has high durability, despite the way it looks."
weapons,Weapons,Weapon_Lsword_109,Gnarled Thick Stick,A stick cut from a tree trunk. It's been dried to increase its hardness. It has high attack power for something made of wood.
weapons,Weapons,Weapon_Lsword_112,Soldier's Claymore,"A lightweight metal weapon forged for royal soldiers. It's decayed now, but still easy to wield, so it consumes less stamina during charge attacks."
weapons,Weapons,Weapon_Lsword_113,Knight's Claymore,"A claymore, now decayed, once carried by knights of Hyrule. It resonates with the desire to protect at all costs and can yield powerful attacks when you're down to your last heart."
weapons,Weapons,Weapon_Lsword_114,Eightfold Longblade,"A longblade that no longer cuts as well as it once did, due to its decayed edge. However, when wielded by a proficient fighter, it cleaves the wind and creates a vacuum."
weapons,Weapons,Weapon_Lsword_124,Royal Claymore,"A large sword, now decayed, issued to the royal family's guard. It's tuned for skilled users and yields a powerful flurry rush during a perfect dodge."
weapons,Weapons,Weapon_Lsword_127,Zora Longsword,"A decayed Zora longsword, it's suited for battles near water because it's made of an unusual metal that increases attack power when it's wet."
weapons,Weapons,Weapon_Lsword_129,Gerudo Claymore,A two-handed Gerudo sword with a decayed blade. Attaching a material greatly enhances the material's power but doesn't add as much durability.
weapons,Weapons,Weapon_Lsword_136,Cobble Crusher,"In its former state, this hefty weapon knocked out many a foe. Decayed, it still packs a punch and is great for breaking rocks."
weapons,Weapons,Weapon_Lsword_147,Royal Guard's Claymore,"A decayed claymore prototype for the royal guard. It's made of a metal refined using an unusual method, and it holds massive destructive power just before it breaks."
weapons,Weapons,Weapon_Lsword_161,Magic Scepter,"A long and mysterious magical rod, it's said to have been wielded by an ancient magician who awoke the latent power of gems."
weapons,Weapons,Weapon_Lsword_163,Strong Zonaite Longsword,"A strong, large sword used by the Zonai and made of zonaite. It resonates with attached Zonai devices to increase some of its attack power."
weapons,Weapons,Weapon_Lsword_164,Mighty Zonaite Longsword,"A powerful, large sword used by Zonai and made of zonaite. It resonates with attached Zonai devices to greatly increase its attack power."
weapons,Weapons,Weapon_Lsword_166,Gloom Club,A metal stick filled with madness and symbolic of doom. Its forceful strike can smash an object to pieces. Its gloom will gradually wear down the body of its wielder.
weapons,Weapons,Weapon_Lsword_168,Thick Stick,"A thick bat cut from a large tree. It's not the sturdiest weapon, but its heavy end does have a bit of power behind it."
weapons,Weapons,Weapon_Lsword_174,Giant Boomerang,"A massive boomerang that is weathered and decayed. It was originally used for hunting, but it can be a challenge to wield. Thrown well, it will come back to the thrower."
weapons,Weapons,Weapon_Spear_001,Traveler's Spear,A spear used mainly by travelers to fend off wolves and other beasts. It's easy to hold and simple to use.
weapons,Weapons,Weapon_Spear_002,Soldier's Spear,A long spear once used by the guards of Hyrule Castle. Easy to use but difficult to master. Enables quicker charged attacks.
weapons,Weapons,Weapon_Spear_003,Knight's Halberd,A spear used by knights adept in mounted combat. The spearhead is modeled after an axe. It can yield powerful attacks when you're down to your last heart.
weapons,Weapons,Weapon_Spear_021,Rusty Halberd,"A rusty polearm likely used by knights from an age past. The spearhead is in bad shape due to prolonged exposure to the elements, so its durability is low."
weapons,Weapons,Weapon_Spear_022,Farmer's Pitchfork,A farming tool used to collect hay efficiently. It's light enough to be used by anyone. The four prongs are very sharp.
weapons,Weapons,Weapon_Spear_024,Royal Halberd,This spear was issued to the knights who guarded Hyrule Castle's throne room. It yields a powerful flurry rush during a perfect dodge.
weapons,Weapons,Weapon_Spear_025,Forest Dweller's Spear,"The Koroks made this spear for Hylians. The shaft is made from a light, sturdy wood. Bursting materials attached to the spearhead can be reused again and again."
weapons,Weapons,Weapon_Spear_027,Zora Spear,This spear is a Zora's weapon of choice. It's made from a special metal and is used by the Zora for both fishing and protecting home. It yields high attack power when it gets wet.
weapons,Weapons,Weapon_Spear_029,Gerudo Spear,This spear was used widely by the Gerudo soldiers. Attaching a material greatly enhances the material's power but doesn't add as much durability.
weapons,Weapons,Weapon_Spear_030,Throwing Spear,"A specialized spear weighted to excel as a throwing weapon. It's perfectly balanced to be thrown farther than your average spear, able to pierce targets from a great distance."
weapons,Weapons,Weapon_Spear_032,Feathered Spear,Its lightweight design is a hallmark of Rito craftsmanship. It gives Rito warriors more maneuverability during aerial combat—and it produces a strong wind.
weapons,Weapons,Weapon_Spear_036,Wooden Mop,"Just a mop to the untrained eye, it excels at tidying up the place. But it owes its sturdy construction to a true craftsman, so it actually has some combat merit."
weapons,Weapons,Weapon_Spear_038,Fishing Harpoon,A fisherman's tool that excels at catching large fish. Its particularly sharp spearhead makes it valuable as a weapon as well.
weapons,Weapons,Weapon_Spear_047,Royal Guard's Spear,"This Sheikah-made spear was created using ancient technology. It has poor durability, but the magic it contains yields massive destructive power just before it breaks."
weapons,Weapons,Weapon_Spear_050,Lightscale Trident,"A spear of peerless grace cherished by the Zora Champion Mipha. Although Mipha specialized in healing abilities, her spearmanship was in a class all its own."
weapons,Weapons,Weapon_Spear_101,Zonaite Spear,A Zonai spear made of zonaite. It resonates with attached Zonai devices to slightly increase its attack power.
weapons,Weapons,Weapon_Spear_103,Long Stick,A long stick fashioned from a tree branch. Its straight shape makes it work well as a lunging weapon.
weapons,Weapons,Weapon_Spear_106,Traveler's Spear,"An average spear carried by travelers for protection. It's decayed and doesn't cut well, but the shape makes it easy for anyone to handle."
weapons,Weapons,Weapon_Spear_108,Sturdy Long Stick,"A long, durable stick made from a branch with good piercing power. It has high durability because it comes from the hardest part of the tree."
weapons,Weapons,Weapon_Spear_109,Gnarled Long Stick,A long stick made bumpy at one end when its shoots were cut off. It has higher attack power than a normal stick.
weapons,Weapons,Weapon_Spear_112,Soldier's Spear,"Although now decayed, this lightweight metal spear was made for royal soldiers. Because it's light and easy to handle, it enables quicker charged attacks."
weapons,Weapons,Weapon_Spear_113,Knight's Halberd,"Now decayed, this halberd was made for knights of Hyrule. It reflects their courage in defending the kingdom. It can yield powerful attacks when you're down to your last heart."
weapons,Weapons,Weapon_Spear_124,Royal Halberd,"Although now decayed, this spear was once given to knights who guarded critical areas of Hyrule Castle. It enables a powerful flurry rush during a perfect dodge."
weapons,Weapons,Weapon_Spear_125,Forest Dweller's Spear,A Korok spear with a decayed tip. It's still full of vitality. Bursting materials attached to the spearhead can be reused again and again.
weapons,Weapons,Weapon_Spear_127,Zora Spear,A Zora spear with a decayed point. It's made of a water-resistant metal and yields a high attack power when it gets wet.
weapons,Weapons,Weapon_Spear_129,Gerudo Spear,A Gerudo spear with a decayed blade that is designed to draw force to its tip. Attaching a material greatly enhances the material's power but doesn't add as much durability.
weapons,Weapons,Weapon_Spear_132,Feathered Spear,"A spear used by Rito soldiers, its point is now decayed. It still boasts quick attacks in midair, and it produces a strong wind."
weapons,Weapons,Weapon_Spear_147,Royal Guard's Spear,"A prototype spear wielded by knights. It's made from a special metal with low durability, but which yields massive destructive power just before it breaks."
weapons,Weapons,Weapon_Spear_161,Magic Staff,"A long rod with a bit of magic, it's said to have been wielded by an ancient magician who awoke the latent power of gems."
weapons,Weapons,Weapon_Spear_163,Strong Zonaite Spear,A tough spear used by the Zonai. It is highly durable. It resonates with attached Zonai devices to increase some of its attack power.
weapons,Weapons,Weapon_Spear_164,Mighty Zonaite Spear,A powerful Zonai spear made of zonaite. It resonates with attached Zonai devices to greatly increase its attack power.
weapons,Weapons,Weapon_Spear_166,Gloom Spear,A spear whose ominous appearance strikes fear into hearts. It is said to cost its bearer a part of their soul because its gloom will gradually wear down the body of its wielder.
weapons,Weapons,Weapon_Spear_168,Long Stick,A long stick fashioned from a tree branch. Its straight shape makes it work well as a lunging weapon.
weapons,Weapons,Weapon_Spear_173,Throwing Spear,"A spear for throwing with a decayed tip. Lost its sharpness, but kept the balance perfect for throwing, enabling you to throw it very far."
weapons,Weapons,Weapon_Sword_001,Traveler's Sword,A very common sword often kept by travelers to fend off small beasts. It's fairly durable but a bit unreliable against monsters.
weapons,Weapons,Weapon_Sword_002,Soldier's Broadsword,A sword brandished by soldiers who once protected Hyrule Castle. Its blade is well tuned for slaying monsters as it enables quicker charged attacks.
weapons,Weapons,Weapon_Sword_003,Knight's Broadsword,Knights of Hyrule Castle once carried this sword. It can yield powerful attacks when you're down to your last heart.
weapons,Weapons,Weapon_Sword_019,Bokoblin Arm,"A skeletal arm that keeps moving even after it’s severed from its body. It's kind of gross to strap it to your back, but it'll do in a pinch. It's old and fragile, so it's quick to break."
weapons,Weapons,Weapon_Sword_020,Lizalfos Arm,"The arm of a Stalizalfos that continues to struggle even in death. It can be used as a weapon, but it's very brittle. You can feel it wiggling when you strap it to your back..."
weapons,Weapons,Weapon_Sword_021,Rusty Broadsword,This once-fearsome sword has seen better days. It can do some damage in the right hands but also breaks quickly.
weapons,Weapons,Weapon_Sword_022,Soup Ladle,"A kitchen implement often used for serving delicious soups. It was carved from the wood of a sturdy tree, so it actually packs quite the wallop."
weapons,Weapons,Weapon_Sword_024,Royal Broadsword,The Hyrulean royal family would award this sword to knights who achieved remarkable feats. It increases the power of flurry rush during a perfect dodge.
weapons,Weapons,Weapon_Sword_025,Forest Dweller's Sword,"Koroks crafted this wooden sword for Hylians. It might not be the best choice for head-on attacks, but bursting materials attached to the tip can be reused again and again."
weapons,Weapons,Weapon_Sword_027,Zora Sword,A unique sword with a thin blade of Zora design that yields high attack power when wet. This blade takes to water like a Zora.
weapons,Weapons,Weapon_Sword_029,Gerudo Scimitar,The most commonly used sword in the Gerudo region. Attaching a material greatly enhances the material's power but doesn't add as much durability.
weapons,Weapons,Weapon_Sword_031,Feathered Edge,"Rito craftsmen forged this lightweight, double-edged sword so Rito warriors could maneuver quickly in midair. Swinging it produces a strong wind."
weapons,Weapons,Weapon_Sword_041,Eightfold Blade,A single-edged sword traditional to the Sheikah tribe. It just may be among the sharpest conventional weapons ever made. It can yield more powerful sneakstrikes.
weapons,Weapons,Weapon_Sword_043,Torch,"This torch will stay lit once ignited, but if you put it away, the flame will be extinguished until you light it again."
weapons,Weapons,Weapon_Sword_044,Tree Branch,"Wooden branches such as this are pretty common, but it's surprisingly well-balanced. It doesn't do much damage but can serve as a weapon in a pinch."
weapons,Weapons,Weapon_Sword_047,Royal Guard's Sword,"A weapon made by the Sheikah using ancient technology. Its low durability is a downside, but it yields massive destructive power just before it breaks."
weapons,Weapons,Weapon_Sword_051,Boomerang,This throwing weapon was originally used by the forest-dwelling Koroks. Its unique shape allows it to return after being thrown.
weapons,Weapons,Weapon_Sword_052,Scimitar of the Seven,"A famous sword once beloved by the Gerudo Champion Urbosa. It is said that when Urbosa swung this sword in battle, her movements resembled a beautiful dance."
weapons,Weapons,Weapon_Sword_057,White Sword of the Sky,"A sword said to have once belonged to a hero from the sky. Its beautiful white blade stands out. When it's wielded, a strange yet heavenly breeze kicks up around you."
weapons,Weapons,Weapon_Sword_058,Sword of the Hero,"A sword once wielded by a hero in an ancient age. When it's grasped, a strange sense of nostalgia washes over you. Take it when going alone would otherwise be dangerous."
weapons,Weapons,Weapon_Sword_059,Sea-Breeze Boomerang,A boomerang said to have been used by a hero who traveled the Great Sea. It smells faintly of salt water.
weapons,Weapons,Weapon_Sword_070,Master Sword,The legendary sword that seals the darkness. Its corruption was healed by its time with the Light Dragon. The blade gleams with a sacred luster that can oppose the Demon King.
weapons,Weapons,Weapon_Sword_070_Broken,Decayed Master Sword,The sword that seals the darkness. Its sacred power has been diminished after being ravaged by the gloom beneath Hyrule Castle.
weapons,Weapons,Weapon_Sword_101,Zonaite Sword,A Zonai sword made of zonaite. It resonates with attached Zonai devices to slightly increase its attack power.
weapons,Weapons,Weapon_Sword_103,Wooden Stick,"A tree branch with an added grip and excellent balance. Equip it, and use it as a weapon."
weapons,Weapons,Weapon_Sword_105,Boomerang,A decayed wooden boomerang. A useful tool that comes back after you throw it. Its current state has not lessened its performance.
weapons,Weapons,Weapon_Sword_106,Traveler's Sword,"An average sword used largely by travelers. The blade has decayed, but it can still serve its purpose."
weapons,Weapons,Weapon_Sword_107,Lizal Boomerang,"A curved sword favored by the Lizalfos. It's made of metal so it can safely be used near fire. If you throw it, it will return to you."
weapons,Weapons,Weapon_Sword_108,Sturdy Wooden Stick,"A stick made out of a hard tree branch. The tree soaked up lots of sunshine, so it's sturdier than a regular stick and has high durability."
weapons,Weapons,Weapon_Sword_109,Gnarled Wooden Stick,A very swingable stick made by honing a dried branch to the proper thickness and length. Its attack power is much greater than that of a normal stick.
weapons,Weapons,Weapon_Sword_112,Soldier's Broadsword,"A light, thin metal sword used by the guards of Hyrule Castle. Its light weight makes it easy to handle and enables quicker charged attacks."
weapons,Weapons,Weapon_Sword_113,Knight's Broadsword,"Knights of Hyrule once carried this sword. Even in its decayed state, it shows its true resolve in desperation and can yield powerful attacks when you're down to your last heart."
weapons,Weapons,Weapon_Sword_114,Eightfold Blade,"A single-edged sword of the Sheikah tribe. Its small blade, now decayed, is suited for covert actions and yields more powerful sneakstrikes than ordinary blades."
weapons,Weapons,Weapon_Sword_124,Royal Broadsword,"A sword gifted to accomplished knights by the royal family. Crafted for sword masters, it increases the power of flurry rush during perfect dodge."
weapons,Weapons,Weapon_Sword_125,Forest Dweller's Sword,"A living, wooden Korok sword with a decayed blade. Bursting materials attached to the tip can be reused again and again."
weapons,Weapons,Weapon_Sword_127,Zora Sword,"A long Zora sword with a decaying blade. Made of a metal favored by the Zora, it yields a high attack power when it gets wet."
weapons,Weapons,Weapon_Sword_129,Gerudo Scimitar,"A decaying scimitar from the Gerudo region, it is designed for maximizing force. Attaching a material greatly enhances the material's power but doesn't add as much durability."
weapons,Weapons,Weapon_Sword_131,Feathered Edge,A double-edged Rito sword with a decayed blade. Swinging it produces a strong wind.
weapons,Weapons,Weapon_Sword_147,Royal Guard's Sword,"A prototypical sword for knights. Its metal may not be as durable as others, but the sword yields massive destructive power just before it breaks."
weapons,Weapons,Weapon_Sword_161,Magic Rod,"A small and intensely magic rod, it's said to have been wielded by an ancient magician who awoke maximum latent power in gems."
weapons,Weapons,Weapon_Sword_163,Strong Zonaite Sword,A strong Zonai sword made of zonaite. It resonates with attached Zonai devices to increase some of its attack power.
weapons,Weapons,Weapon_Sword_164,Mighty Zonaite Sword,A powerful sword used by Zonai and made of zonaite. It resonates with attached Zonai devices to greatly increase its attack power.
weapons,Weapons,Weapon_Sword_166,Gloom Sword,This slender sword has an ominous presence. It is said to end the life of anyone it touches. Its gloom will gradually wear down the body of its wielder.
weapons,Weapons,Weapon_Sword_167,Tree Branch,"Wooden branches such as this are pretty common, but it's surprisingly well-balanced. It doesn't do much damage but can serve as a weapon in a pinch."
weapons,Weapons,Weapon_Sword_168,Wooden Stick,"A tree branch with an added grip and excellent balance. Equip it, and use it as a weapon."
non_player_characters,Character Profiles,Npc_oasis048,Aaqlet,
non_player_characters,Character Profiles,Npc_CraftSignboard001,Addison,
non_player_characters,Character Profiles,Npc_Road_004,Agus,
non_player_characters,Character Profiles,Npc_BaseCamp003,Aja,
non_player_characters,Character Profiles,Npc_Goron005,Aji,
non_player_characters,Character Profiles,Npc_HyruleWestHatago004,Akrah,
non_player_characters,Character Profiles,Npc_HyruleDepthHatago006,Aliza,
non_player_characters,Character Profiles,Npc_HighMountain036,Amali,
non_player_characters,Character Profiles,Npc_NorthHatelHatago002,Ami,
non_player_characters,Character Profiles,Npc_HatenoVillage020,Amira,
non_player_characters,Character Profiles,Npc_GerudoDesert003,Anche,
non_player_characters,Character Profiles,Npc_LakeSideHatago004,Anly,
non_player_characters,Character Profiles,Npc_BaseCamp006,Anson,
non_player_characters,Character Profiles,Npc_oasis043,Ardin,
non_player_characters,Character Profiles,Npc_RitoHatago002,Ariane,
non_player_characters,Character Profiles,Npc_SouthernVillage004,Armes,
non_player_characters,Character Profiles,Npc_OasisTeacher,Ashai,
non_player_characters,Character Profiles,Npc_HyrulePlain005,Ashe,
non_player_characters,Character Profiles,Npc_HatenoVillage026,Aster,
non_player_characters,Character Profiles,Npc_NewsPaper003,Atin,
non_player_characters,Character Profiles,Npc_MercenarySoldier_Hylia001B,Atmus,
non_player_characters,Character Profiles,Npc_Goron015,Axyl,
non_player_characters,Character Profiles,Npc_TamourHatago001,Aya,
non_player_characters,Character Profiles,Npc_HatenoVillage027,Azu,
non_player_characters,Character Profiles,Npc_OasisSoldier_C,Babi,
non_player_characters,Character Profiles,Npc_Road_035,Baddek,
non_player_characters,Character Profiles,Npc_Umii_Kakariko_Scholar_F,Bahni,
non_player_characters,Character Profiles,Npc_BaseCamp_Gerudo006,Bandaga,
non_player_characters,Character Profiles,Npc_TabantaBridgeHatago001,Banji,
non_player_characters,Character Profiles,Npc_Eldin_Hylia003,Banksha,
non_player_characters,Character Profiles,Npc_Goron021,Bargoh,
non_player_characters,Character Profiles,Npc_Goron_Cafe03,Barin,
non_player_characters,Character Profiles,Npc_GerudoCanyon002,Barles,
non_player_characters,Character Profiles,Npc_GerudoDesert004,Barta,
non_player_characters,Character Profiles,Npc_Road_046,Basel,
non_player_characters,Character Profiles,Npc_Road_040,Baumar,
non_player_characters,Character Profiles,Npc_Zora032,Bazz,
non_player_characters,Character Profiles,Npc_HighMountain012,Bedoli,
non_player_characters,Character Profiles,Npc_TripMaster_00,Beedle,
non_player_characters,Character Profiles,Npc_Orchestra_M_P,Beetz,
non_player_characters,Character Profiles,Npc_SmallOasis006,Benja,
non_player_characters,Character Profiles,Npc_NorthHateru_around001,Benny,
non_player_characters,Character Profiles,Npc_OasisStep_B,Bertri,
non_player_characters,Character Profiles,Npc_Umii_Ichikara_Scholar_B,Bide,
non_player_characters,Character Profiles,Npc_Cannon02_02,Billson,
non_player_characters,Character Profiles,Npc_Cannon09_02,Billson,
non_player_characters,Character Profiles,Obj_DiaryCannon02_A_01,Billson's Records,
non_player_characters,Character Profiles,Npc_VolcanicRoad_AncientAssistant,Bissi,
non_player_characters,Character Profiles,Npc_Goron010,Bladon,
non_player_characters,Character Profiles,Npc_Goron006,Bludo,
non_player_characters,Character Profiles,Npc_NewsPaper006,Bluni,
non_player_characters,Character Profiles,Npc_FaronWoods010,Blynne,
non_player_characters,Character Profiles,Npc_Goron014,Bohrin,
non_player_characters,Character Profiles,Npc_Road_028,Boldon,
non_player_characters,Character Profiles,Npc_HatenoVillage032,Bolson,
non_player_characters,Character Profiles,Npc_SmallOasis014,Boraa,
non_player_characters,Character Profiles,Npc_Eldin_Hylia002,Borrs,
non_player_characters,Character Profiles,Npc_Road_001,Botrick,
non_player_characters,Character Profiles,Npc_AkkareRoad_AncientAssistant,Bougan,
non_player_characters,Character Profiles,Npc_OasisHylia_002,Bozai,
non_player_characters,Character Profiles,Npc_Minigame_BirdMan001,Branli,
non_player_characters,Character Profiles,HorseAssociationCustum004,Breen,
non_player_characters,Character Profiles,Npc_Road_018,Brokka,
non_player_characters,Character Profiles,Npc_NewsPaper002,Brozhan,
non_player_characters,Character Profiles,Npc_NewsPaper001,Brusso,
non_player_characters,Character Profiles,Npc_MercenarySoldier_Camper003,Budder,
non_player_characters,Character Profiles,Npc_Kakariko_Road_019,Bugut,
non_player_characters,Character Profiles,Npc_oasis007,Buliara,
non_player_characters,Character Profiles,Npc_BaseCamp001,Burmano,
non_player_characters,Character Profiles,Npc_BaseCampSoldier_Hylia002,Burwar,
