type,category,item_id,item_name,item_description
bows,Bows and Arrows,Weapon_Bow_106,Лук голема++,"Лук голема-капитана. Огнестойкая модель с более сложной конструкцией. У него очень тугая тетива: чтобы ее натянуть, требуется огромная сила."
bows,Bows and Arrows,Weapon_Bow_107,Старый деревянный лук,"Видавший виды деревянный лук. Предназначен для охоты на мелкую дичь, поэтому серьезный урон с его помощью нанести не получится."
bows,Bows and Arrows,Weapon_Bow_166,Лук короля демонов,"Любимый волшебный лук короля демонов. Достаточно силен, чтобы быть достойным такого хозяина. Чем выше ваше общее количество сердец, тем мощнее этот лук."
weapons,Weapons,Weapon_Lsword_001,Походный клеймор,"Двуручный меч. Настолько тяжелый, что позволяет выбить у врага щит. Именно такие мечи когда-то брали с собой в путешествие."
weapons,Weapons,Weapon_Lsword_002,Боевой клеймор,Специализированный боевой клеймор. Их делают как можно более легкими для простоты в обращении. Усиленный удар таким клеймором потребует меньше сил.
weapons,Weapons,Weapon_Lsword_003,Рыцарский клеймор,"Лишь самые сильные рыцари, защищавшие замок Хайрул, носили этот двуручный меч. Наносит больше урона, если у владельца осталось не больше одного сердца."
weapons,Weapons,Weapon_Lsword_019,Лапа моблина,"Даже отделенная от скелета моблина, лапа продолжает дергаться. Несмотря на то, что кости довольно толстые, это оружие хрупкое и быстро сломается."
weapons,Weapons,Weapon_Lsword_020,Ржавый клеймор,"Двуручный меч, который не пощадило время. Сражаться им еще можно, но надолго его точно не хватит: несколько ударов, не более."
weapons,Weapons,Weapon_Lsword_024,Королевский клеймор,Двуручный меч — их носили телохранители королевской семьи. Им можно наносить мощные удары. Увеличивает силу града ударов при отличном уклонении.
weapons,Weapons,Weapon_Lsword_027,Длинный меч зора,"Двуручный меч из особого металла. Не слишком популярен среди зора, так как они предпочитают сражаться копьями, Наносит больше урона, когда мокрый."
weapons,Weapons,Weapon_Lsword_029,Клеймор герудо,"Двуручный меч лучших воительниц герудо. Усиливает эффект прикрепленного объекта до предела, но сам при этом не особо приобретает прочность."
weapons,Weapons,Weapon_Lsword_036,Щебнерез,"Двуручный меч, изготовленный горонами из прочного металла. Не имеет режущих кромок, но такой тяжелый, что отлично подходит для горных работ."
weapons,Weapons,Weapon_Lsword_038,Весло,"Приспособление для гребли, в том числе против течения, поэтому должно быть крепким. Если сильно прижмет, вполне сгодится и для самозащиты."
weapons,Weapons,Weapon_Lsword_041,Восьмеричный меч,"Довольно редкий однолезвийный меч, который шиика передают по наследству. В руках мастера разрубает даже сам воздух, создавая вакуум."
weapons,Weapons,Weapon_Lsword_045,Тяпка,"Лучший друг огородника. Предназначена для ухода за грядками. Она не ломается даже при интенсивном окучивании, так что вполне сойдет и в качестве оружия."
weapons,Weapons,Weapon_Lsword_047,Гвардейский клеймор,"При создании этого большого меча шиика использовали самые продвинутые древние технологии. Хрупкий, но становится очень мощным перед тем, как сломаться."
weapons,Weapons,Weapon_Lsword_051,Огромный бумеранг,"Тяжелое охотничье оружие для метания двумя руками. Конструкция изменена так, чтобы им можно было сражаться. Острый и сложен в обращении."
weapons,Weapons,Weapon_Lsword_054,Скалобой,"Двуручный меч Дарука, Воина горонов. Дарук размахивал им как пушинкой — среди хайлийцев такое под силу лишь выдающимся воинам."
weapons,Weapons,Weapon_Lsword_057,Клеймор Сумрака,"Считается, что этот изящный меч был дарован королевству Хайрул в незапамятные времена. Его клинок горит священным светом."
weapons,Weapons,Weapon_Lsword_059,Меч Биггорона,"Этот легендарный меч с невероятно острым лезвием выкован искусным горонским кузнецом для героя, который путешествовал во времени."
weapons,Weapons,Weapon_Lsword_060,Меч Лютобога,"Говорят, этим необычным мечом владел герой из мира, на который падала луна. Любой, кто возьмет в руки это оружие, начинает сражаться как одержимый."
weapons,Weapons,Weapon_Lsword_101,Длинный зонаровый меч,"Большой зонаровый меч, какими пользовались зонаи. Прикрепленные механизмы и материалы зонаи повышают силу его атаки немного больше обычного."
weapons,Weapons,Weapon_Lsword_103,Толстая палка,"Палка из ветки большого дерева. Хоть и не слишком крепкая, но достаточно тяжелая, чтобы выбить щит у врага."
weapons,Weapons,Weapon_Lsword_106,Походный клеймор,"Двуручный меч, какие когда-то брали с собой в путешествие. Хотя его лезвие и повреждено, он до сих пор достаточно тяжелый, чтобы выбить щит у врага."
weapons,Weapons,Weapon_Lsword_108,Прочная толстая палка,Добротная толстая палка. Отличается большой прочностью благодаря своей форме.
weapons,Weapons,Weapon_Lsword_109,Узловатая толстая палка,"Палка, выструганная из ствола дерева. Высушена для большей твердости. У нее настолько большая сила атаки, что сложно поверить, что она сделана из дерева."
weapons,Weapons,Weapon_Lsword_112,Боевой клеймор,"Стальной клеймор, какие выдавали королевским солдатам. Такой легкий, что выпады им почти не утомляют, а усиленный удар требует меньше сил."
weapons,Weapons,Weapon_Lsword_113,Рыцарский клеймор,"Такие мечи носили хайрульские рыцари. Вторит желанию владельца защитить то, что дорого — его удары будут мощнее, если у вас осталось всего одно сердце."
weapons,Weapons,Weapon_Lsword_114,Восьмеричный меч,"Длинное лезвие этого меча повреждено и затупилось, но в руках искусного воина оно способно рассечь даже сам воздух, создавая вакуум."
weapons,Weapons,Weapon_Lsword_124,Королевский клеймор,"Двуручный меч гвардейцев, отвечавших за охрану королевской семьи. Требует сноровки, но позволяет выполнить мощный град ударов при отличном уклонении."
weapons,Weapons,Weapon_Lsword_127,Длинный меч зора,"Двуручный меч зора с поврежденным лезвием. Предназначен для боев у воды — благодаря особому металлу он наносит больше урона, когда мокрый."
weapons,Weapons,Weapon_Lsword_129,Клеймор герудо,"Этот двуручный клеймор с поврежденным лезвием до предела усиливает эффект прикрепленного объекта, но сам при этом не особо приобретает прочность."
weapons,Weapons,Weapon_Lsword_136,Щебнерез,"Когда-то этим оружием оглушали врагов. Повреждено, но все еще достаточно крепкое, чтобы дробить камни. Отлично подходит для горных работ."
weapons,Weapons,Weapon_Lsword_147,Гвардейский клеймор,"Прототип гвардейского клеймора из металла, обработанного по уникальной технологии. Хрупкий, но прямо перед тем, как сломаться, наносит больше урона."
weapons,Weapons,Weapon_Lsword_161,Большой волшебный жезл,"Большой жезл, обладающий загадочной волшебной силой. Говорят, такой был у древнего волшебника, чтобы раскрывать силу, таящуюся в самоцветах."
weapons,Weapons,Weapon_Lsword_163,Длинный зонаровый меч+,"Прочный большой зонаровый меч, какими пользовались зонаи. Прикрепленные механизмы и материалы зонаи повышают силу его атаки больше обычного."
weapons,Weapons,Weapon_Lsword_164,Длинный зонаровый меч++,"Большой и мощный зонаровый меч, какими владели зонаи. Прикрепленные механизмы и материалы зонаи серьезно и больше обычного повышают силу его атаки."
weapons,Weapons,Weapon_Lsword_166,Миазмовая дубина,"Железная дубина, не предвещающая врагу ничего хорошего и способная разбить что угодно. Миазмами постепенно истощает жизненные силы своего владельца."
weapons,Weapons,Weapon_Lsword_168,Толстая палка,"Толстая палка с большого дерева. Хоть и не слишком крепкая, но достаточно тяжелая, чтобы нанести ощутимый удар."
weapons,Weapons,Weapon_Lsword_174,Огромный бумеранг,"Поврежденный большой бумеранг. Предназначен для охоты, требует умения в обращении. Если правильно его метнуть, вернется обратно."
weapons,Weapons,Weapon_Spear_001,Походное копье,"Удобное и простое в использовании копье. Именно такие берут с собой путешественники, чтобы отбиваться от волков и других хищников."
weapons,Weapons,Weapon_Spear_002,Боевое копье,"Длинное копье, какими были вооружены стражники замка Хайрул. Требует некоторой сноровки. Позволяет быстрее выполнить усиленный удар."
weapons,Weapons,Weapon_Spear_003,Рыцарская алебарда,"Алебарда, какими пользовались рыцари для конного боя. Если у владельца осталось не больше одного сердца, позволяет наносить более мощные удары."
weapons,Weapons,Weapon_Spear_021,Ржавая алебарда,"Видимо, когда-то этим копьем сражался отважный рыцарь, но ветер и непогода сделали свое дело: и острие затупилось, и древко уже не выдержит сильный удар."
weapons,Weapons,Weapon_Spear_022,Вилы,Легкий и удобный сельскохозяйственный инструмент с четырьмя остро заточенными зубьями для сбора сена.
weapons,Weapons,Weapon_Spear_024,Королевская алебарда,"Роскошно отделанное оружие рыцарей, охранявших важные помещения замка Хайрул. Наносит особо сильный град ударов при отличном уклонении."
weapons,Weapons,Weapon_Spear_025,Лесное копье,"Простое копье, которое короки изготовили для хайлийцев из легкой и прочной древесины. Определенные прикрепленные плоды и растения не исчезают при ударе."
weapons,Weapons,Weapon_Spear_027,Копье зора,"Излюбленное копье зора — используется как на рыбалке, так и для защиты владений от врагов. Сделано из металла, но легкое. Становится мощнее, когда мокрое."
weapons,Weapons,Weapon_Spear_029,Копье герудо,"Копье, широко используемое герудо. Усиливает эффект прикрепленного к нему объекта до предела, но само при этом не особо приобретает прочность."
weapons,Weapons,Weapon_Spear_030,Дротик,"Прекрасно сбалансированное копье, предназначенное главным образом для метания. По сравнению с обычным копьем летит намного дальше."
weapons,Weapons,Weapon_Spear_032,Полетное копье,"Пример искусной работы кузнецов рито. Копье легкое, а значит воинам рито будет удобно пользоваться им в воздухе. Создает порыв ветра с каждым ударом."
weapons,Weapons,Weapon_Spear_036,Деревянная швабра,"Главное оружие против пыли. Сделана качественно, поэтому довольно крепкая: если возникнет такая необходимость, ею можно неплохо огреть врага."
weapons,Weapons,Weapon_Spear_038,Рыбацкий гарпун,"Остро заточенный гарпун, с которым ходят на большую рыбу. Сгодится в качестве копья."
weapons,Weapons,Weapon_Spear_047,Гвардейская алебарда,"Копье шиика, изготовленное по древней технологии. Хрупкое, но становится очень мощным перед тем, как сломаться."
weapons,Weapons,Weapon_Spear_050,Трезубец Чешуи Света,"Неповторимое оружие Мифы — Воина народа зора. Несмотря на то, что Мифа была прежде всего лекарем, она также превосходно владела этим оружием."
weapons,Weapons,Weapon_Spear_101,Зонаровое копье,"Зонаровое копье, какими пользовались зонаи. Прикрепленные к наконечнику механизмы и материалы зонаи повышают силу его атаки немного больше обычного."
weapons,Weapons,Weapon_Spear_103,Длинная палка,"Длинная отрубленная ветка. Довольно прямая, поэтому сойдет в качестве колющего оружия."
weapons,Weapons,Weapon_Spear_106,Походное копье,"Незамысловатое копье, какие часто берут с собой путешественники. Оно повреждено и уже не особо острое, зато им очень легко пользоваться."
weapons,Weapons,Weapon_Spear_108,Крепкая длинная палка,Длинная палка из тяжелой и почти полностью гладкой ветки. Очень крепкая и отлично подходит для нанесения пробивающих ударов.
weapons,Weapons,Weapon_Spear_109,Узловатая длинная палка,"Длинная палка из сучковатой ветви дерева. Сила атаки выше, чем у обычной палки, потому что часть с сучками бьет довольно-таки больно."
weapons,Weapons,Weapon_Spear_112,Боевое копье,"Стальное копье, каким пользовались королевские солдаты. Его небольшой вес и легкость в обращении позволяют быстрее выполнять усиленные удары."
weapons,Weapons,Weapon_Spear_113,Рыцарская алебарда,"Алебарда хайрульских рыцарей. Служила для защиты Хайрула и королевского замка и наносит мощные удары, когда у ее владельца не больше одного сердца."
weapons,Weapons,Weapon_Spear_124,Королевская алебарда,"Оружие рыцарей, охранявших важные помещения замка Хайрул. Требует сноровки, но зато усиливает град ударов, если выполнить отличное уклонение."
weapons,Weapons,Weapon_Spear_125,Лесное копье,Корокское копье с поврежденным острием. Благодаря таящейся в нем особой силе некоторые прикрепленные к нему плоды и растения не исчезают при ударе.
weapons,Weapons,Weapon_Spear_127,Копье зора,"Копье зора с поврежденным острием. Изготовлено из особого водостойкого металла и наносит больше урона, когда мокрое."
weapons,Weapons,Weapon_Spear_129,Копье герудо,"Поврежденное копье герудо. Усиливает эффект прикрепленного к нему объекта до предела, но само при этом не особо приобретает прочность."
weapons,Weapons,Weapon_Spear_132,Полетное копье,"Копье воинов рито. Увы, наконечник поврежден, но благодаря своей особой форме даже так позволяет при ударе создавать порыв ветра."
weapons,Weapons,Weapon_Spear_147,Гвардейская алебарда,"Прототип рыцарского копья. Хрупкое и требует сноровки, но зато перед тем, как сломаться, наносит очень много урона."
weapons,Weapons,Weapon_Spear_161,Длинный волшебный жезл,"Длинный жезл, обладающий слабой волшебной силой. Говорят, такие использовал древний волшебник, чтобы раскрывать силу, таящуюся в самоцветах."
weapons,Weapons,Weapon_Spear_163,Зонаровое копье+,"Прочное зонаровое копье, какими пользовались зонаи. Прикрепленные механизмы и материалы зонаи повышают силу его атаки больше обычного."
weapons,Weapons,Weapon_Spear_164,Зонаровое копье++,"Мощное зонаровое копье, какими владели зонаи. Прикрепленные механизмы и материалы зонаи серьезно и больше обычного повышают силу его атаки."
weapons,Weapons,Weapon_Spear_166,Миазмовое копье,"Кошмарное копье, от взгляда на которое бросает в дрожь. Говорят, оно одним ударом отсекает душу врага от тела, но истощает своего владельца миазмами."
weapons,Weapons,Weapon_Spear_168,Длинная палка,"Длинная отрубленная ветка. Довольно прямая, поэтому сойдет в качестве колющего оружия."
weapons,Weapons,Weapon_Spear_173,Дротик,"Короткое метательное копье. Из-за поврежденного наконечника не очень острое, но зато отлично сбалансировано и далеко летит."
weapons,Weapons,Weapon_Sword_001,Походный меч,"Такие мечи используются по всему Хайрулу, в основном для защиты от диких зверей. Против монстров нужно оружие понадежнее."
weapons,Weapons,Weapon_Sword_002,Боевой меч,Такими мечами пользовалась стража замка Хайрул. Хорошее оружие против монстров. Позволяет быстро выполнять усиленные удары.
weapons,Weapons,Weapon_Sword_003,Рыцарский меч,"Такие мечи носили хайрульские рыцари. Наносит больше урона, когда у владельца осталось всего одно сердце."
weapons,Weapons,Weapon_Sword_019,Лапа бокоблина,"Даже отделенная от скелета, лапа продолжает шевелиться. Страшно класть ее в сумку. Кости кажутся хрупкими."
weapons,Weapons,Weapon_Sword_020,Лапа заврофоса,"Лапа сталзаврофоса. Даже отделенная от скелета, она продолжает шевелиться. Хрупкая, но сгодится как оружие, правда носить ее за спиной страшновато."
weapons,Weapons,Weapon_Sword_021,Ржавый меч,"Наверное, когда-то давно этот старый меч принадлежал умелому воину. Хрупок, но несколько ударов все-таки выдержит."
weapons,Weapons,Weapon_Sword_022,Деревянный черпак,"Кухонная утварь. Обычно используется для помешивания и разливания супов. Сделан из прочной древесины, поэтому удар им может быть очень болезненным."
weapons,Weapons,Weapon_Sword_024,Королевский меч,"Двуручный меч, какие носили самые доблестные рыцари. Если выполнить отличное уклонение, он увеличивает силу града ударов."
weapons,Weapons,Weapon_Sword_025,Лесной меч,"Деревянный меч, сделанный для хайлийцев короками. Главным образом служит для самозащиты. Некоторые прикрепленные плоды и растения не исчезают при ударе."
weapons,Weapons,Weapon_Sword_027,Меч зора,"Уникальный тонкий меч, украшенный мотивами зора. Наносит больше урона, когда мокрый. Про него говорят: «Этот меч в бою — как зора в воде»."
weapons,Weapons,Weapon_Sword_029,Сабля герудо,"Самый часто встречающийся меч герудо. Усиливает эффект прикрепленного к нему объекта до предела, но сам при этом не особо приобретает прочность."
weapons,Weapons,Weapon_Sword_031,Полетный меч,"Легкий обоюдоострый меч, изготовленный кузнецами рито для воздушных боев, чтобы воины рито не теряли мобильности. Каждый удар им создает порыв ветра."
weapons,Weapons,Weapon_Sword_041,Восьмеричный клинок,"Традиционный однолезвийный меч шиика. Возможно, один из самых острых мечей в истории. Наносимые им неожиданные удары отличаются большей силой."
weapons,Weapons,Weapon_Sword_043,Факел,"Факел можно зажечь от костра, но если убрать его в сумку, то огонь погаснет."
weapons,Weapons,Weapon_Sword_044,Ветка,"Обычная ветка. Хорошо лежит в руке и вполне подходит для самообороны, если под рукой нет ничего получше."
weapons,Weapons,Weapon_Sword_047,Гвардейский меч,"Оружие шиика, изготовленное по древней технологии. Хрупкое, но становится очень мощным перед тем, как сломаться."
weapons,Weapons,Weapon_Sword_051,Бумеранг,"Оружие, изобретенное лесным народом короков. Особая форма позволяет ему возвращаться к владельцу после броска."
weapons,Weapons,Weapon_Sword_052,Сабля Семи,"Легендарная сабля Воина Урбозы. Говорят, с этим оружием ее сражения походили на захватывающий танец."
weapons,Weapons,Weapon_Sword_057,Белый небесный меч,"Когда-то этот меч принадлежал герою, спустившемуся с небес. Его легко узнать по белому клинку. При каждом взмахе чувствуется легкое дуновение ветра."
weapons,Weapons,Weapon_Sword_058,Меч Героя,"Этот меч когда-то носил древний герой. Кажется очень загадочным и навевает приятные воспоминания. Возьмите его, когда идти в одиночку слишком опасно."
weapons,Weapons,Weapon_Sword_059,Бумеранг бриза,"Бумеранг, которым когда-то пользовался герой, бороздивший просторы Великого моря. Немного пахнет солью."
weapons,Weapons,Weapon_Sword_070,Высший Меч,"Легендарный меч Сокрушитель Зла, вытащенный из головы Белого дракона. Исцелившись от ран, меч теперь ярко сияет и готов поразить короля демонов."
weapons,Weapons,Weapon_Sword_070_Broken,Поврежденный Высший Меч,"Легендарный меч Сокрушитель Зла. Его лезвие, обладающее священной силой, было повреждено миазмами в подземельях замка Хайрул."
weapons,Weapons,Weapon_Sword_101,Зонаровый меч,"Зонаровый меч, какими пользовались зонаи. Прикрепленные к нему механизмы и материалы зонаи повышают силу его атаки немного больше обычного."
weapons,Weapons,Weapon_Sword_103,Палка,"Палка из обычной ветки дерева. Сучки обломаны, чтобы было проще держать. Неплохо сбалансирована. В случае чего можно использовать в качестве оружия."
weapons,Weapons,Weapon_Sword_105,Бумеранг,"Поврежденный деревянный бумеранг. Весьма полезное приспособление — возвращается обратно, если его метнуть. Побитый, но свои функции выполняет."
weapons,Weapons,Weapon_Sword_106,Походный меч,"Непримечательный меч, какой часто носят путешественники. Лезвие повреждено, но со своей задачей справится."
weapons,Weapons,Weapon_Sword_107,Завроранг,"Холодное оружие с кривым лезвием — именно таким пользуются заврофосы. Железное, не боится огня. Если метнуть, вернется обратно."
weapons,Weapons,Weapon_Sword_108,Крепкая палка,"Палка из крепкой ветки дерева. Похоже, дерево получало много солнечного света — палка крепче обычных и не так быстро сломается."
weapons,Weapons,Weapon_Sword_109,Узловатая палка,"Палка из высохшей ветки. Ее обтесали, придав необходимую форму и толщину, чтобы удобно было размахивать. Удары гораздо сильнее, чем обычной палкой."
weapons,Weapons,Weapon_Sword_112,Боевой меч,"Легкий и тонкий стальной меч, какими пользовались стражники замка Хайрул. С ним легко управляться и можно быстрее выполнять усиленные удары."
weapons,Weapons,Weapon_Sword_113,Рыцарский меч,"Такие мечи носили хайрульские рыцари. Незаменим в критических ситуациях — наносит больше урона, если у владельца осталось не более одного сердца."
weapons,Weapons,Weapon_Sword_114,Восьмеричный клинок,"Традиционный однолезвийный меч шиика. Лезвие повреждено, но даже так помогает, если подкрасться к врагу, наносить эффективные неожиданные удары."
weapons,Weapons,Weapon_Sword_124,Королевский меч,Отличившиеся в бою рыцари получали такие мечи в награду от королевской семьи. Позволяет выполнять более мощный град ударов при отличном уклонении.
weapons,Weapons,Weapon_Sword_125,Лесной меч,Изготовленный короками деревянный меч. Поврежденное лезвие обладает особой силой: некоторые прикрепленные к нему плоды и растения не исчезают при ударе.
weapons,Weapons,Weapon_Sword_127,Меч зора,"Длинный меч зора. Поврежденное лезвие изготовлено из особого металла зора и наносит больше урона, когда мокрое."
weapons,Weapons,Weapon_Sword_129,Сабля герудо,"Сабля из региона Герудо с поврежденным лезвием. Задумана так, что усиливает эффект прикрепленного объекта, но сама при этом не особо приобретает прочность."
weapons,Weapons,Weapon_Sword_131,Полетный меч,"Поврежденный обоюдоострый меч рито. Его лезвие выковано таким образом, что с каждым ударом создает порыв ветра."
weapons,Weapons,Weapon_Sword_147,Гвардейский меч,"Прототип меча для рыцарей. Сделан из не очень прочного металла, но имеет особое свойство: если он вот-вот сломается, сила его атаки увеличивается многократно."
weapons,Weapons,Weapon_Sword_161,Волшебный жезл,"Небольшой жезл, обладающий загадочной волшебной силой. Говорят, такой был у древнего волшебника: им он раскрывал силу, таящуюся в самоцветах."
weapons,Weapons,Weapon_Sword_163,Зонаровый меч+,"Прочный зонаровый меч, какими владели зонаи. Прикрепленные к нему механизмы и материалы зонаи повышают силу его атаки больше обычного."
weapons,Weapons,Weapon_Sword_164,Зонаровый меч++,"Крепкий зонаровый меч, какими владели зонаи. Прикрепленные к нему механизмы и материалы зонаи серьезно и больше обычного повышают силу его атаки."
weapons,Weapons,Weapon_Sword_166,Миазмовый меч,"Тонкий меч со зловещей аурой. Говорят, одно прикосновение к его лезвию несет гибель. Миазмами постепенно истощает жизненные силы владельца."
